"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"AYUDANTE PARA MANTENIMIENTO","Importante empresa","Auxiliar","Producción","Hace 1 mes ","Seleccionamos una persona con conocimientos y experiencia en tareas de mantenimiento de locales comerciales (tareas varias de diferentes áreas). Se trata d ...","montevideo","/anuncio/ayudante-para-mantenimiento-mzmyu",2019-05-05 19:55:55
"BRUSHINISTA","peluqueria","Auxiliar","Servicios - Oficios","Hace 1 mes ","Brushinista que sepa manicuria y estetica de pie, zona Punta Carretas de martes a sabado.  Buena disposicion, puntualidad y buena presencia.","montevideo","/anuncio/brushinista-g6dbq",2019-05-05 19:55:55
"ELECTROMECANICO","Empresa solicita:","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Electromecánico para servicios de maquinarias, se valorara liberta de conducir. acorde a las funciones","montevideo","/anuncio/electromecanico-ryb5u",2019-05-05 19:55:55
"VENDEDORA","Omniuru","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se necesitan vendedoras de 18 a 33 años con ganas de superarse y dinamismo para trabajar Horario part time o full time Puntual Buena presencia  Dinamismo y ...","montevideo","/anuncio/vendedora-3sn9s",2019-05-05 19:55:55
"CAJERA / ATENCION AL CLIENTE","NITER S.A.","Auxiliar","Ventas - Comercial","Hace 1 mes ","Cobranza  y Atención a Clientes La funcion principal es el manejo de la caja diaria , apertura cierre  de la misma y la buena atención al cliente.","montevideo","/anuncio/cajera-atencion-al-cliente-56ptu",2019-05-05 19:55:55
"INGENIERO CIVIL DE OBRA (ORIENTACIÓN VIAL)","ADVICE","Profesional","Construcción - Arquitectura","Hace 1 mes ","Supervisión, gestión y control de obra, logística de la obra, coordinación, mediciones, control de personal, subcontratistas, etc.  Gestionará compras refe ...","montevideo","/anuncio/ingeniero-civil-de-obra-orientacion-vial-jua85",2019-05-05 19:55:55
"VENDEDORES","Sipixin","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Nos encontramos en busqueda de emprendedores para el área de ventas, con actitud, energía positiva y pro activos. Valoramos la responsabilidad, la puntual ...","montevideo","/anuncio/vendedores-vbu53",2019-05-05 19:55:55
"VENDEDOR TELEFÓNICO","MAGACUGUI","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Los seleccionados deberán telefónicamente, captar nuevos clientes para importante empresa de telecomunicaciones. Sueldo base + comisiones. Horario part ti ...","montevideo","/anuncio/vendedor-telefonico-24vq4",2019-05-05 19:55:55
"GESTOR DE COBRANZA","MAGACUGUI","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","GESTIONAR EL COBRO DE DEUDAS TELEFÓNICAMENTE BUSCAMOS JÓVENES UNIVERSITARIOS CON EXCELENTE HABILIDADES PARA LA COMUNICACIÓN.  HORARIO PART TIME DE LUNES  ...","montevideo","/anuncio/gestor-de-cobranza-3gnzp",2019-05-05 19:55:55
"VENDEDOR- PART TIME/ FULL TIME","AGTQ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscamos personas con actitud emprendedora, energía positiva y pro activos.  Valoramos la responsabilidad, la puntualidad y la capacidad de superación pers ...","montevideo","/anuncio/vendedor-part-time-full-time-37u2h",2019-05-05 19:55:55
"EJECUTIVO/ A COMERCIAL SENIOR PARA IMPORTANTE EMPRESA DE SERVICIOS TECNOLÓGICOS ","WORK OFFICE","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Responsabilidades y tareas: Gestionar la cartera de clientes asignada e incrementarla, identificando potenciales clientes y nuevas oportunidades de negocio ...","montevideo","/anuncio/ejecutivo-a-comercial-senior-est8m",2019-05-05 19:55:55
"CHÒFER REPARTIDOR PARA EMPRESA GASTRONOMICA LIBRETA CAT. C","Importante empresa","Medio Oficial","Producción","Hace 1 mes ","SELECCIONAMOS CHÓFER REPARTIDOR CON EXPERIENCIA PARA EMPRESA GASTRONÓMICA, LICENCIA DE CONDUCIR CATEGORÍA C, (INDISPENSABLE) OFRECEMOS ESTABILIDAD LABORAL. ...","montevideo","/anuncio/chofer-repartidor-para-empresa-gastronomica-8pjah",2019-05-05 19:55:55
"VENDEDORA WEB CON EXPERIENCIA EN REDES SOCIALES.","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Generar contenido para las redes sociales. Contestar consultas de clientes. Vender, ofrecer mercaderia. Mantener acutalizadas las redes sociales.","montevideo","/anuncio/vendedora-web-con-experiencia-en-redes-sociales-bbu5v",2019-05-05 19:55:55
"ATENCION AL PUBLICO - ROTISERIA / CAFETERIA / CONFITERIA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","Atención al público, reposición de mercadería, control de stock, limpieza y orden. Sera responsable de la atención al publico en rotiseria y cafeteria, deb ...","montevideo","/anuncio/atencion-al-publico-rotiseria-cafeteria-confiteria-jmhas",2019-05-05 19:55:55
"ENCARGADA/O DE TIENDA PARA SHOPPING","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Gestión integral de la tienda. La posición tiene como principal responsabilidad el gestionar de forma integral la tienda. Orientamos nuestra búsqueda a pe ...","montevideo","/anuncio/encargada-o-de-tienda-para-shopping-hmvqy",2019-05-05 19:55:55
"AUXILIAR DE MOSTRADOR PARA FOOD SERVICE","Possum Consulting","Auxiliar","Ventas - Comercial","Hace 1 mes ","La posición implica :Atención al cliente,ventas de mostrador, recepción de mercancía, realización de pedidos, surtido y acomodo. Preparación del sector par ...","montevideo","/anuncio/auxiliar-de-mostrador-para-food-service-sb8jq",2019-05-05 19:55:55
"VENDEDORA  PARA SECTOR REPUESTOS","Possum Consulting","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Seleccionamos para importadora líder en marcas de repuestos automotrices, Vendedora Buscamos un perfil: -Personas proactivas, con marcado perfil comercia ...","montevideo","/anuncio/vendedora-para-sector-repuestos-ne272",2019-05-05 19:55:55
"OPERADOR DE SERVICIOS PARA ZONA AMÉRICA","Possum Consulting","Peon","Producción","Hace 1 mes ","Seleccionamos para importante empresa de servicios ( Dispensadores para máquinas de café) un joven para desarrollarse en el área técnica de mantenimiento y ...","montevideo","/anuncio/operador-de-servicios-para-zona-america-dz9v4",2019-05-05 19:55:55
"ASISTENTE ADMINISTRATIVA","Possum Consulting","Auxiliar","Administración - Secretariado","Hace 1 mes ","Seleccionamos  para importante Centro Logístico una Asistente administrativa para   desarrollar tareas en Recepción y administración en general.  Se valora ...","montevideo","/anuncio/asistente-administrativa-h2ayr",2019-05-05 19:55:55
"SUPERVISOR DE CALL CENTER","ADVICE","Supervisor / Encargado","Teleoperadores - Call Center","Hace 1 mes ","Será responsable por: - La coordinación de la operativa del área, realizando un trabajo personalizado con los agentes que incluya el seguimiento, asesorami ...","montevideo","/anuncio/supervisor-de-call-center-vb26n",2019-05-05 19:55:55
"OPERARIO PARA FARMA LOGÍSTICA CON LIBRETA DE AUTOELEVADOR","Possum Consulting","Peon","Logística - Distribución","Hace 1 mes ","Seleccionamos para empresa líder en el sector farma un operario logístico para picking con manejo de autoelevador y libreta vigente. La posición implica t ...","montevideo","/anuncio/operario-para-farma-logistica-con-libreta-de-autoelevador-q4pzm",2019-05-05 19:55:55
"BRUSHINISTA","Moniqe ","Auxiliar","Servicios - Oficios","Hace 1 mes ","Brushinista, manos y pies. Buena presencia, puntualidad y compromiso. Fundamental tener experiencia!!!","montevideo","/anuncio/brushinista-mzqev",2019-05-05 19:55:55
"GERENTE DE POST-VENTA","Possum Consulting","Gerente","Directivos - Ejecutivos","Hace 1 mes ","Seleccionamos un Gerente de post-venta para importante empresa automotriz . La búsqueda se orienta a personas preferentemente con formación universitaria  ...","montevideo","/anuncio/gerente-de-post-venta-pv4z2",2019-05-05 19:55:55
"DISTRIBUIDOR INDEPENDIENTE","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Distribuidor independiente de productos 100% naturales de la reconocida empresa OMNLIFE. El Distribuidor Independiente  es la  base para el éxito en una em ...","montevideo","/anuncio/distribuidor-independiente-9z82t",2019-05-05 19:55:55
"REPONEDOR EXTERNO. JORNADA DE 15 HRS SEMANALES","Grupo Bayton","Auxiliar","Ventas - Comercial","Hace 1 mes ","Será responsable de cubrir las rutas asignadas y llevar adelante la reposición de productos en los diferentes puntos de venta. Orientamos nuestra búsqueda  ...","montevideo","/anuncio/reponedor-externo-jornada-de-15-hrs-semanales-8areg",2019-05-05 19:55:55
"CADETE / ASISTENTE","Cadeteria Empresarial & Gestoría","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Gestoria - Cadetería , trámites ante organismos públicos,( notarial, jurídico, contable , arquitectura ) Buenas presencia , facilidad en relacionamiento ,a ...","montevideo","/anuncio/cadete-asistente-ju2g7",2019-05-05 19:55:55
"PROYECTO Y DIRECCIÓN DE OBRA","Estudio de Arquitectura y Desarrollo Inmobiliario","Profesional","Construcción - Arquitectura","Hace 1 mes ","Estudio de Arquitectura y Desarrollo Inmobiliario, busca Arquitecto/a para funciones várias. Desde dirección de obra de 3 edificios de vivienda, hasta prep ...","montevideo","/anuncio/proyecto-y-direccion-de-obra-dn4he",2019-05-05 19:55:55
"DISTRIBUIDOR INDEPENDIENTE","Importante empresa","Auxiliar","Logística - Distribución","Hace 1 mes ","Distribución Mayores de 40 años sin experiencia. Deseo de superación. Trabajador independiente, con material de apoyo y capacitación permanente.","montevideo","/anuncio/distribuidor-independiente-9vbru",2019-05-05 19:55:55
"REPONEDOR/A EXTERNO","Importadora de Artículos del hogar","Auxiliar","Ventas - Comercial","Hace 1 mes ","Importante Importadora de Artículos del hogar, busca REPONEDOR/A  Externo/a para la atención de supermercados Horario de Lunes a Viernes de 8:45 a 18:15 R ...","montevideo","/anuncio/reponedor-a-externo-7zh8d",2019-05-05 19:55:55
"PANADERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","OFICIAL PANADERO con Experiencia y Conocimiento para Supermercado. Experiencia  comprobada OFICIAL PANADERO con Experiencia y Conocimiento para Supermercad ...","montevideo","/anuncio/panadero-rdh84",2019-05-05 19:55:55
"ENCARGADA/O DE TIENDA PARA LAS PIEDRAS","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Gestión integral de la tienda. La posición tiene como principal responsabilidad el gestionar de forma integral la tienda. Orientamos nuestra búsqueda a pe ...","montevideo","/anuncio/encargada-o-de-tienda-para-las-piedras-gtmau",2019-05-05 19:55:55
"VENDEDOR PISTA Y LAVADOR",NA,"Auxiliar","Atención al cliente","Hace 1 mes ","Nos orientamos a la búsqueda de personas responsables, proactivas y con marcado perfil orientado al cliente,para estación de servicio ubicada en zona CARRA ...","montevideo","/anuncio/vendedor-pista-y-lavador-zure9",2019-05-05 19:55:55
"EJECUTIVO COMERCIAL CORPORATIVO","KPMG","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Conocimientos técnicos - Formación terciara vinculada a la posición (Administración de Empresas, Marketing, Ciencias Económicas, Ingeniería, Arquitectura)  ...","montevideo","/anuncio/ejecutivo-comercial-corporativo-msjae",2019-05-05 19:55:55
"AUXILIAR TÉCNICO CATV","VARINTER S.A","Auxiliar","Producción","Hace 1 mes ","Empresa del rubro mantenimiento integral selecciona personal para realizar tareas como ayudante de CATV. Buena presencia y relacionamiento con los clientes ...","montevideo","/anuncio/auxiliar-tecnico-catv-vzu45",2019-05-05 19:55:55
"AUXILIAR DEPÓSITO","VARINTER S.A","Auxiliar","Logística - Distribución","Hace 1 mes ","Empresa del rubro mantenimiento integral selecciona personal para realizar tareas como auxiliar de depósito. Buena presencia y relacionamiento interpersona ...","montevideo","/anuncio/auxiliar-deposito-hhyvm",2019-05-05 19:55:55
"SANITARIO","VARINTER S.A","Técnico / Especialista","Construcción - Arquitectura","Hace 1 mes ","Empresa del rubro mantenimiento integral selecciona personal para realizar tareas como técnico sanitario. Requerimiento excluyente: habilitación de la IMM  ...","montevideo","/anuncio/sanitario-ru46v",2019-05-05 19:55:55
"MANTENIMIENTO","Montich Uruguay S.A.","Técnico / Especialista","Producción","Hace 1 mes ","Deberá realizar el mantenimiento preventivo y correctivo de la planta. Conocimientos en electricidad, hidráulica, y neumática. Deberá realizar el mantenimi ...","montevideo","/anuncio/mantenimiento-y9eds",2019-05-05 19:55:55
"EMPLEADA PARA RESIDENCIAL VARIOS TURNOS","Importante empresa","Auxiliar","Salud","Hace 1 mes ","Empleada para residencial 3ra edad. Con experiencia y carne salud vigente. para turnante. sueldo a mes completo 21.500 en mano. presentar CV con foto en Re ...","montevideo","/anuncio/empleada-para-residencial-varios-turnos-89dh3",2019-05-05 19:55:55
"GERENTE DE ADMINISTRACIÓN","ADVICE","Gerente","Directivos - Ejecutivos","Hace 1 mes ","Importante empresa del rubro Salud. Buscamos: Contadores públicos o profesionales universitarios en áreas de Administración o afines. Formación de postgra ...","montevideo","/anuncio/gerente-de-administracion-y65ur",2019-05-05 19:55:55
"DOCENTE DE ADMINISTRACIÓN CONTABLE","Centro educativo","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Dictamen de capacitación a grupos de alumnos en temas enrolados a la administración y contabilidad Excluyente nivel terciario se valora experiencia","montevideo","/anuncio/docente-de-administracion-contable-8a8d3",2019-05-05 19:55:55
"ODONTÓLOGO Y ADMINISTRATIVA EN CLÍNICA ODONTOLÓGICA","Consultorio Odontológico Montevideo","Profesional","Salud","Hace 1 mes ","Atención en Clínica Odontológica Profesionales en Odontología y Administrativa con experiencia para Clínica Odontológica •	Universitario en Odontología •	E ...","montevideo","/anuncio/odontologo-y-administrativa-en-clinica-odontologica-m53ab",2019-05-05 19:55:55
"CUIDADORA","Importante empresa","Auxiliar","Salud","Hace 1 mes ","Cuidado del adulto mayor Para hogar de ancianos.","montevideo","/anuncio/cuidadora-u5pg9",2019-05-05 19:55:55
"CAJERO/A","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Requisitos: o	Secundaria completa. o	Conocimientos de Contabilidad y Gestión. o	Buen manejo de herramientas informáticas.  o	Ordenado, metódico, con actit ...","montevideo","/anuncio/cajero-tesorero-bet8s",2019-05-05 19:55:55
"BRUSHINISTA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","ayudante de peluqueria de segunda con experiencia previa, sepa brushing y manos para 3  semana, poner  numero de contacto ayudante de peluqueria de segunda ...","montevideo","/anuncio/brushinista-8r4vz",2019-05-05 19:55:55
"CUIDADORA PARA RESIDENCIAL DE ADULTOS MAYORES","Importante Residencial en Carrasco","Asistente","Salud","Hace 1 mes ","Cuidado del Adulto Mayor. Higiene, Confort del Residente. Capacidad de trabajo en Equipo. Responsabilidad Puntualidad Se valora Experiencia previa en el ru ...","montevideo","/anuncio/cuidadora-para-residencial-de-adultos-mayores-dg3aj",2019-05-05 19:55:55
"NUEVO EMPRENDIMIENTO","Nuevo Horizonte ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Quiero personas con dedicación al 100% para emprender promover, distribuir y formar equipos para empresa reconocida a nivel mundial. En un momento de alto  ...","montevideo","/anuncio/nuevo-emprendimiento-zs4az",2019-05-05 19:55:55
"VENTAS Y DISTRIBUCIÓN","MEJORA TU SALUD UY","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscamos personas responsables, con disponibilidad horaria, disciplinadas, con ganas de hacer y una actitud positiva, que le agrade el trabajo en equipo y  ...","montevideo","/anuncio/ventas-y-distribucion-d6qes",2019-05-05 19:55:55
"PROMOTORAS DE VENTAS PARA TELEMARKETER","Possum Consulting","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Requisitos valorados: •	Poseer conocimientos de ventas o marketing, así como un buen manejo de herramientas informáticas. •	Ventas de intangibles, tales  ...","montevideo","/anuncio/promotoras-de-ventas-para-telemarketer-8u4vy",2019-05-05 19:55:55
"AUXILIAR DE OPERACIONES - EXPERIENCIA EN AGENCIAS DE TRANSPORTE MARÍTIMO","MAZARS","Auxiliar","Logística - Distribución","Hace 1 mes ","Orientamos la búsqueda a personas con formación en Comercio Exterior y experiencia en el Departamento de Operaciones de agentes de carga o agencias marítim ...","montevideo","/anuncio/auxiliar-de-operaciones-experiencia-en-agencias-de-transporte-maritimo-2v999",2019-05-05 19:55:55
"ENCARGADO/A DE TIENDA","Possum Consulting","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Seleccionamos ENCARGADA PARA SHOPPING para trabajar y gestionar de forma integrar la Tienda. Se valorará experiencia en gestión de equipos de trabajo y ve ...","montevideo","/anuncio/encargado-a-de-tienda-938v3",2019-05-05 19:55:55
"PEÓN LOGÍSTICO","Importante empresa","Peon","Producción","Hace 1 mes ","Empresa gastronómica selecciona peón logístico para carga y descarga, recepción de mercadería, control de stock, entre otros.  Horario 13 a 21, zona carras ...","montevideo","/anuncio/peon-logistico-qebr3",2019-05-05 19:55:55
