"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"VENDEDORA","MYGNS","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Se buscan jóvenes de 18 a 33 años, con o sin experiencia en ventas. Horario part-time o full-time. Ganancias diarias, cheques quincenales, bonos, viajes in ...","canelones","/anuncio/vendedora-jnneh",2019-07-31 02:44:42
"VENDEDORA","Salud bienestar y calidad de vida ","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Se necesitan vendedoras comprometidas, con o sin experiencia. Horario Part-Time o Full-Time Comprometido  Responsable Dinámico  Buena presencia","canelones","/anuncio/vendedora-7jdhn",2019-07-31 02:44:42
"SERVICIO DOMESTICO CON CAMA, NO FUMADORA, 40 A 55 AÑOS","MSG","Auxiliar","Servicios - Oficios","Hace 3 semanas ","doméstica con cama no fumadora edad 40 a 55 años buena presencia, buenos hábitos personales ayuda para cuidado de niño de 4 años cocina sencilla pero bien  ...","canelones","/anuncio/servicio-domestico-con-cama-no-fumadora-nsah9",2019-07-31 02:44:42
"VENDEDORA","MYGNS","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Se buscan jovenes de 18 a 33 años, con o sin experiencia en ventas. Horario part-time o full-time. Ganancias diarias, cheques quincenales, bonos, viajes in ...","canelones","/anuncio/vendedora-gt6tq",2019-07-31 02:44:42
"COCINERA Y ATENCION AL PUBLICO PARA ROTISERIA Y PANADERIA PINAMAR","Supermercado Imperio del Este en Pinamar","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Elaboración de menú. Atención al público. Limpieza del sector. Reposición.","canelones","/anuncio/cocinera-y-atencion-al-publico-para-rotiseria-y-panaderia-pinamar-dsh5d",2019-07-31 02:44:42
"VENDEDORA","MYGNS","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Se buscan jóvenes de 18 a 33 años, con o sin experiencia en ventas. Horario part-time o full-time. Ganancias diarias, cheques quincenales, bonos, viajes in ...","canelones","/anuncio/vendedora-adyvb",2019-07-31 02:44:42
"LAVADOR-CHOFER PARA ESTACIONAMIENTO","BT PERFORMANCE","Auxiliar","Servicios - Oficios","Hace 1 mes ","Se necesita persona masculina de 30 a 40 años para lavar vehículos y  labores en estacionamiento . Para el día. Funciones Lavadero: Lavador de autos:  Tare ...","montevideo","/anuncio/lavador-chofer-para-estacionamiento-77mh6",2019-07-31 02:44:42
"RESPONSABLE DE GOBIERNO DE DATOS","Importante empresa","Analista","Tecnologías de la información","Hace 1 mes ","o Conocimiento en bases de datos - PL/SQL (excluyente) o Conocimientos PostgreSQL o Manejo experto de Excel, Acces y sistemas de BI (Tableau, Power BI, Goo ...","montevideo","/anuncio/responsable-de-gobierno-de-datos-q6ajn",2019-07-31 02:44:42
"ANALISTA DE DATOS","Daltiro SA ","Analista","Administración - Secretariado","Hace 1 mes ","Trabaja directamente con la gerencia comercial.  *Armar indicadores de gestión, reportes de venta, compras, productividad que permita hacer    un benchmark ...","montevideo","/anuncio/analista-de-datos-er783",2019-07-31 02:44:42
"MANDADERO","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","entrega de pedidos, entrega de mercaderia en sucursales, stock en el local, tareas adjuntas al cargo segun el mtss debe tener moto cuidar mercaderia que en ...","montevideo","/anuncio/mandadero-sp5ms",2019-07-31 02:44:42
"AUXILIAR DE FARMACIA","Importante empresa","Auxiliar","Atención al cliente","Hace 1 mes ","VENTA AL MOSTRADOR, RECEPCION DE MERCADERIA, STOCK DE MERCADERIA, VENCIMIENTOS. HORARIO CORTADO ATENDER CON ESMERO Y SER RESPONSABLE EN CUANTO A LA MERCADE ...","montevideo","/anuncio/auxiliar-de-farmacia-az2yr",2019-07-31 02:44:42
"DISEÑADOR DE INTERIORES COMERCIAL",NA,"Técnico / Especialista","Arte - Diseño - Comunicación","Hace 1 mes ","Se ofrece: -La posibilidad de integrarse a una sólida organización líder en su rubro en proceso de expansión sostenido y excelente ambiente laboral. -Capac ...","montevideo","/anuncio/disenador-de-interiores-comercial-u68te",2019-07-31 02:44:42
"ASESOR COMERCIAL","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Requisitos: -Entre 30 y 45 años. -Experiencia comprobada en ventas. -Estudios secundarios completos. -Se valoraran estudios de Marketing y Decoración de in ...","montevideo","/anuncio/asesor-comercial-ja67m",2019-07-31 02:44:42
"ASISITENTE DE DEPARTAMENTO TECNICO EN INSTALACIONES ELETRICAS COMERCIALES E INDUSTRIALES","Alir ","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se requiere estudiante de ingenieria electrica o rubro similar, para trabajar como ayudante de Jefe de Departamente Tecnico en Empresa de Instalaciones Ele ...","montevideo","/anuncio/asisitente-de-departamento-tecnico-en-instalaciones-eletricas-comerciales-e-industriales-ejjge",2019-07-31 02:44:42
"AUXILIAR DE DEPOSITO","Importante empresa","Auxiliar","Logística - Distribución","Hace 1 mes ","Importante empresa selecciona auxiliar de deposito. Para recepción y descarga de mercaderías. Armado de pedidos para el interior del país. Actitud pro acti ...","montevideo","/anuncio/auxiliar-de-deposito-9as39",2019-07-31 02:44:42
"AUXILIAR DE VENTAS MOSTRADOR","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 mes ","Importante empresa selecciona vendedor de mostrador, ramo accesorios para marroquineria y demás. Se requiere buena presencia, trato amable con el publico,  ...","montevideo","/anuncio/auxiliar-de-ventas-mostrador-u825n",2019-07-31 02:44:42
"CHOFER VENDEDOR","Importante empresa","Peon","Servicios - Oficios","Hace 1 mes ","Deberá desempeñar tareas de reparto y hacer nuevos clientes. Es una buena oportunidad para ingresar a una empresa consolidada en el mercado, se ofrece esta ...","montevideo","/anuncio/chofer-vendedor-d79mg",2019-07-31 02:44:42
"MOZA","RESTAURANTE EN L CENTRO","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","SE NECESITA MOZA DE SALON PARA RESTAURANTE EN EL CENTRO EN SAN JOSE 1229 ENTRE YI Y CUAREIM PRESENTARSE CON CURRICULUM DE 20 A 22 SE PIDE CON EXPERIENCIA   ...","montevideo","/anuncio/moza-r7nrb",2019-07-31 02:44:42
"OBSERVADORES EN CIRCUITOS","Cifra ","Auxiliar","Marketing - Publicidad","Hace 1 mes ","CIFRA busca personas para trabajar en circuitos electorales en todo el país el día de las elecciones internas, domingo 30 de junio, de 19:00 a 23:00 horas. ...","montevideo","/anuncio/observadores-en-circuitos-m4du9",2019-07-31 02:44:42
"AUXILIAR CONTABLE","MAZARS","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","MAZARS es una firma internacional de origen francés, especializada en auditoría, contabilidad, impuestos y servicios de consultoría. Se encuentra presente  ...","montevideo","/anuncio/auxiliar-contable-vn89j",2019-07-31 02:44:42
"RECEPCIONISTA","ADVICE","Auxiliar","Administración - Secretariado","Hace 1 mes ","Recepcionará y realizará llamadas telefónicas. Recibirá y enviará correspondencia. Gestionará cobranzas en forma telefónica. Llevará adelante tareas admini ...","montevideo","/anuncio/recepcionista-p6s58",2019-07-31 02:44:42
"OPERARIO PARA DEPOSITO","EMPRESA MAYORISTA EN INDUMENTARIA","Auxiliar","Logística - Distribución","Hace 1 mes ","Preparación de pedidos.  Control de calidad.  Mantenimiento de inventario. Asegurar el correcto armado de pedidos a los clientes, llevar adelante los contr ...","montevideo","/anuncio/operario-para-deposito-8ragd",2019-07-31 02:44:42
"VENDEDORA","Gaston Medina","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Empleada TIenda de Vestimenta Lunes a Viernes","montevideo","/anuncio/vendedora-sbpmd",2019-07-31 02:44:42
"MASAJISTA (MUJER)","Centro de Bienestar - Florencia Lasserre","Técnico / Especialista","Salud","Hace 1 mes ","Seleccionamos para incorporar a nuestro equipo: Masajista mujer con experiencia en masajes descontracturantes (excluyente), relax y drenajes linfáticos. Se ...","montevideo","/anuncio/masajista-d6v7a",2019-07-31 02:44:42
"ENCARGADA/O DE TIENDA EN MONTEVIDEO ","CHIC PARISIEN ","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Seleccionamos Encargada/o de local comercial en el Departamento de Montevideo. Orientamos nuestra búsqueda a personas dinámicas con gusto por la venta y la ...","montevideo","/anuncio/encargada-o-de-tienda-en-montevideo-65q3b",2019-07-31 02:44:42
"ADMINISTRATIVO PARA SECTOR COSTOS","Mutualista Hospital Evangélico","Auxiliar","Administración - Secretariado","Hace 1 mes ","Presentar Curriculum Vitae con foto y comprobantes desde el 07 al 20 de junio de 2019 Requisitos:   *Bachillerato completo. *Auxiliar contable, estudiante  ...","montevideo","/anuncio/administrativo-para-sector-costos-zm946",2019-07-31 02:44:42
"COCINERO - ELABORADOR PARA ROTISERIA/CAFETERIA","IMPORTANTE ROTISERIA CAFETERIA EN CRECIMIENTO","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Realizará tareas tales como elaboración de tartas, rellenos, menús del día, pasta casera, carnes, milanesas, menús vegetarianos y demás elaboración de prod ...","montevideo","/anuncio/cocinero-elaborador-ama8n",2019-07-31 02:44:42
"AUXILIAR CONTABLE","BROWN JULIA","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Auxiliar con experiencia en sueldos y contabilidad. Liquidación de sueldos y de impuestos fiscales. Correspondientes al cargo.  Reporta al Contador.","montevideo","/anuncio/auxiliar-contable-mjh6d",2019-07-31 02:44:42
"MAESTRO PANADERO CON EXPERIENCIA DE 3 AÑOS(EXCLUYENTE)","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Nos encontramos en la búsqueda de un MAESTRO PANADERO con experiencia comprobada mínima de 3 años en elaboración. Horarios: lunes a domingo 14:00 A 22:00 p ...","montevideo","/anuncio/maestro-panadero-con-experiencia-de-3-anos-excluyente-ddr3y",2019-07-31 02:44:42
"VENDEDOR CURSO DE COACHING","Enfoque Eneagrama","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","¿Te interesa el coaching y la inteligencia emocional? ¿Disfrutas hablar en pu´blico?  ¿Tienes un deseo genuino de ayudar a las empresas y su gente a tener  ...","montevideo","/anuncio/vendedor-curso-de-coaching-9sp99",2019-07-31 02:44:42
"OFICIAL DE MANTENIMIENTO","Institución Educativa","Oficial","Producción","Hace 1 mes ","Requisitos: · Formación técnica para el cargo (UTU o similar), titulado · Con conocimientos para el manejo de equipos y sistemas de audio de mediano porte  ...","montevideo","/anuncio/oficial-de-mantenimiento-6v6vh",2019-07-31 02:44:42
"CHOFER PARA TAXI DE MONTEVIDEO","Importante empresa","Peon","Servicios - Oficios","Hace 1 mes ","Chofer de Taxi de Montevideo turno de la tarde de lunes a sábado o solo en el coche jueves, viernes y fines de semana. Libreta Profesional. Con referencias ...","montevideo","/anuncio/chofer-para-taxi-de-montevideo-nj8aa",2019-07-31 02:44:42
"DELIVERY CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Indispensables cumplir requisitos. Se necesita Delivery con moto en buen estado, buena presencia, conocimiento de calles, para zonas Buceo, Malvin, Pocitos ...","montevideo","/anuncio/delivery-con-moto-j9jap",2019-07-31 02:44:42
"ATENCIÓN AL CLIENTE","Empresa en crecimiento","Auxiliar","Administración - Secretariado","Hace 1 mes ","Diversas tareas administrativas Atención a clientes Edad: 20-28 años Lunes a sábados de 9 a 14hs Persona responsable, resolutiva y amable Perfil: buena pre ...","montevideo","/anuncio/atencion-al-cliente-5mvpz",2019-07-31 02:44:42
"AUXILIAR CONTABLE","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","CONFECCION DE SUELDOS Y LIQUIDACIONES REGISTRACION CONTABLE LIQUIDACION DE IMPUESTOS CONFECCION DE DECLARACIONES JURADAS ARCHIVO CUMPLIMIENTO DE LAS TAREAS ...","montevideo","/anuncio/auxiliar-contable-yn74v",2019-07-31 02:44:42
"EMPRESARIOS ","Karina Forever","Ejecutivo Comercial","Marketing - Publicidad","Hace 1 mes ","Liderar equipos  Capacitarse, Formar equipos, superación continua, buena actitud. ","montevideo","/anuncio/emprresario-pdv83",2019-07-31 02:44:42
"GERENTE","ADVICE","Gerente","Directivos - Ejecutivos","Hace 1 mes ","Supervisará el equipo de vendedores y otros cargos operativos.  Mantendrá contacto con empresas: alquiler corporativo.  Aumentará la cartera de clientes co ...","montevideo","/anuncio/gerente-mzjy2",2019-07-31 02:44:42
"MEDIO OFICIAL","Importante empresa","Técnico / Especialista","Construcción - Arquitectura","Hace 1 mes ","Se requiere personal con conocimientos de electricidad para trabajar durante un tiempo maximo de 3 meses en Empresa de Electricidad, con posibilidad a cont ...","montevideo","/anuncio/medio-oficial-vqjj3",2019-07-31 02:44:42
"VENDEDOR PARA IMPORTANTE EMPRESA LIDER EN EL RUBRO HERRAJES Y HERRERIA EN ACERO INOXIDABLE","LA CASA DEL HERRAJE","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","SE VALORA EL MANEJO DE REDES SOCIALES COMO FACEBOOK,INSTAGRAM, TWITTER,ETC. MANEJO DE PAGINA WEB. BASICO DE AUTOCAD Y MICROSOFT OFFICE.  LIBRETA DE CONDUCI ...","montevideo","/anuncio/vendedor-a-para-importante-empresa-lider-en-el-rubro-herrajes-y-herreria-en-acero-inoxidable-ghdsa",2019-07-31 02:44:42
"CAJERO TURNANTE CON EXPERIENCIA DE 2 AÑOS EN CAFETERÍAS O RESTAURANTES (EXCLUYENTE)","Importante empresa","Auxiliar","Atención al cliente","Hace 1 mes ","Nos encontramos en la búsqueda de 2 Cajeros/as ,con experiencia de dos años en el rubro gastronómico(excluyente). Deberá contar con disponibilidad para tra ...","montevideo","/anuncio/cajero-turnante-con-experiencia-de-2-anos-en-cafeterias-o-restaurantes-excluyente-up6g7",2019-07-31 02:44:42
"JORNALEROS PARA CONSTRUCCION - VARIAS PROFESIONES","Arquitecta","Oficial","Construcción - Arquitectura","Hace 1 mes ","Se necesitan jornaleros de todos los ámbitos para trabajos de construcción para varios trabajos esporádicos dentro de Montevideo. Necesitamos, entre otros, ...","montevideo","/anuncio/jornaleros-para-construccion-varias-profesiones-jnn5j",2019-07-31 02:44:42
"ADMINISTRATIVO -DISEÑO GRÁFICO-","Mutualista Hospital Evangélico","Analista","Arte - Diseño - Comunicación","Hace 1 mes ","Requisitos: *Bachillerato completo. *Diseñador Gráfico. *Sólidos conocimientos de programas de diseño web. *Manejo de herramientas informáticas (Windows Of ...","montevideo","/anuncio/administrativo-diseno-grafico-bp9tm",2019-07-31 02:44:42
"TELEMARKETER","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Brindamos: o	Salario base + comisiones. o	Lugar de trabajo confortable y buen clima laboral.  Seleccionamos vendedores telefónicos. Para nuestros servici ...","montevideo","/anuncio/telemarketer-22zu6",2019-07-31 02:44:42
"AUXILIAR CONTABLE","Reconocido estudio contable de plaza","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Contabilizar documentación Conciliar bancos y cuentas Ordenar documentación  Enviar mails solicitando información a clientes Cumplir con las funciones en t ...","montevideo","/anuncio/auxiliar-contable-rsv4j",2019-07-31 02:44:42
"TÉCNICO DE MANTENIMIENTO ELECTROMECÁNICO","AGLH Consultores","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Orientamos la búsqueda a personas con formación técnica en electricidad, mecánica general y soldadura. Deberá contar con al menos dos años de experiencia e ...","montevideo","/anuncio/tecnico-de-mantenimiento-electromecanico-a9m58",2019-07-31 02:44:42
"CHOFER PARA TAXI","Dueño Taxi","Peon","Servicios - Oficios","Hace 1 mes ","Chófer para TAXI sin experiencia previa c/libreta categoría E y conocimiento de manejo. Trato directo con el dueño Se busca una persona responsable, y con  ...","montevideo","/anuncio/chofer-para-taxi-rgd65",2019-07-31 02:44:42
"ENCARGADA PARA RESIDENCIAL TERCERA EDAD",NA,"Auxiliar","Salud","Hace 1 mes ","Encargada de turno mañana o tarde para residencial 3ra edad. Imprescindible con experiencia en el rubro como encargada. Con disponibilidad horaria Sueldo m ...","montevideo","/anuncio/encargada-para-residencial-tercera-edad-entjh",2019-07-31 02:44:42
"EMPLEADA PARA RESIDENCIAL VARIOS TURNOS","Importante empresa","Auxiliar","Salud","Hace 1 mes ","Empleada para residencial 3ra edad. Con experiencia y carne salud vigente. varios turnos. sueldo a mes completo 21.500 en mano. presentar CV con foto en Ja ...","montevideo","/anuncio/empleada-para-residencial-varios-turnos-226jp",2019-07-31 02:44:42
"REPONEDOR EXTERNO CON LIBRETA DE MOTO","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 mes ","Importadora de artículos del hogar busca  REPONEDOR/A Externo para la atención de supermercados y vendedor para ferreterías y otros locales comerciales. In ...","montevideo","/anuncio/reponedor-externo-con-libreta-de-moto-a44qb",2019-07-31 02:44:42
"AYUDANTE DE PELUQUERÍA","Estilo Raíces","Auxiliar","Servicios - Oficios","Hace 1 mes ","Buscamos ayudante de peluquería que sepa manos lavado brushing aplicación de color. Excelente presencia. Buscamos ayudante de peluquería que sepa manos lav ...","montevideo","/anuncio/ayudante-de-peluqueria-6danh",2019-07-31 02:44:42
