"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"ADMINISTRATIVA - GESTORA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones: - Atención telefónica, recepción y contestación de mails. ...","montevideo","/anuncio/administrativa-gestora-2yhy4",2019-01-24 01:16:53
"COMERCIAL PARA SECTOR SERVICIOS","Ascênde","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Orientamos la búsqueda hacia postulantes con claro perfil comercial, que posean experiencia en el sector de Servicios, valorándose los antecedentes comerci ...","montevideo","/anuncio/comercial-para-sector-servicios-b6qgb",2019-01-24 01:16:53
"DOCENTE DE LITERATURA Y SOCIOLOGIA","C&B INSTITUTE","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Dictar clases de estas materias Dictar clases de estas materias","montevideo","/anuncio/docente-de-italiano-hgeva",2019-01-24 01:16:53
"TRADUCTOR DE ITALIANO","C&B INSTITUTE","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Traducir partidas Traducir partidas","montevideo","/anuncio/docente-de-estadistica-8dez3",2019-01-24 01:16:53
"CUIDADOR PERSONA MAYOR DEPENDIENTE / ENFERMERO","CASA DE FAMILIA zona Parque Rodó","Auxiliar","Salud","Hace 1 mes ","Busco cuidador/es para persona de 75 años, sexo masculino, con sobrepeso (algo más de 100 kg), principio de parkinson (temblor y dificultad para incorporar ...","montevideo","/anuncio/cuidador-persona-mayor-dependiente-enfermero-ve39d",2019-01-24 01:16:53
"ACOMPAÑANTE.","Gente Servicio de Acompañantes","Auxiliar","Salud","Hace 1 mes ","Compañía de adulto mayor en sanatorio, con buenas referencias y experiencia no menor a tres meses. ACOMPAÑANTE para empresa de cuidado de enfermos con domi ...","montevideo","/anuncio/acompanante-t3h32",2019-01-24 01:16:53
"SOLDADOR, FRIGORISTA, CONDUCTEROS","Pezzolano Ventilation Systems","Técnico / Especialista","Producción","Hace 1 mes ","Fabricación y montaje en obras según puestos","montevideo","/anuncio/soldador-frigorista-conducteros-s8jht",2019-01-24 01:16:53
"INSTALADOR CALEFONES A GAS","Importante empresa","Oficial","Servicios - Oficios","Hace 1 mes ","Instalación freelance de calefones a gas instalaciones de calefones a gas","montevideo","/anuncio/instalador-calefones-a-gas-zbmps",2019-01-24 01:16:53
"TECNICO INSTALADOR CABLE SATELITAL","INSTALART SRL","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","tecnico instalador sistema de cable satelital y uhf tecnico instalador","montevideo","/anuncio/tecnico-instalador-cable-satelital-6hb8m",2019-01-24 01:16:53
"VENDEDOR/CADETE PARA LOCAL COMERCIAL.","Arenal Grande Pet Shop","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Desempeño como vendedor/asesor de alimento y accesorios para mascotas, reposición y entrega de mercadería. Amabilidad, buena presencia, buen trato con el c ...","montevideo","/anuncio/vendedor-cadete-para-local-comercial-sazy6",2019-01-24 01:16:53
"GECOS: PROGRAMADOR WEB JR.","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Estudiantes de la carrera de Ingeniería en Computación o equivalente. Deberán contar con conocimientos en HTML, JavaScript y CSS. Serán valorados los conoc ...","montevideo","/anuncio/gecos-programador-web-jr-s6d8r",2019-01-24 01:16:53
"TOP SYSTEMS: FULL STACK DEVELOPER","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Personas con formación en carreras vinculadas al área de Sistemas. Deberán contar con manejo de inglés y portugués a nivel intermedio (no excluyente). Será ...","montevideo","/anuncio/top-systems-full-stack-developer-uvtdy",2019-01-24 01:16:53
"TÉCNICO EN ELECTRÓNICA, ELECTRICIDAD Y ELECTROMECÁNICA","Importante empresa","Técnico / Especialista","Producción","Hace 1 mes ","Orientamos la busqueda a personas con formación técnica en electrónica, electricidad y electromecánica, (UTU o similar - excluyente), con buen manejo de in ...","montevideo","/anuncio/tecnico-en-electronica-electricidad-y-electromecanica-45jrt",2019-01-24 01:16:53
"ACOMODADOR DE AUTOS","Importante empresa","Peon","Servicios - Oficios","Hace 1 mes ","Pistero para estacionamiento, libreta de conducer vigente, disponibilidad horaria diurna. Edad enter 25 y 35 años y experiencia comprobable en el rubro. Co ...","montevideo","/anuncio/acomodador-de-autos-ps4hh",2019-01-24 01:16:53
"ANALISTA DE SUPPLY CHAIN","ADVICE","Analista","Logística - Distribución","Hace 1 mes ","Tendrá dentro de sus responsabilidades la creación, actualización y seguimiento de los embarques, control de documentación e interacción con todos los agen ...","montevideo","/anuncio/analista-de-supply-chain-pmty4",2019-01-24 01:16:53
"CAPATAZ PARA COOPERATIVA DE AYUDA MUTUA","covifaro","Supervisor / Encargado","Construcción - Arquitectura","Hace 1 mes ","Comienzo de obra primeros meses del 2019, pactada a 24 meses. responsabilidad , para cumplir avances de obra , amplia experiencia en cooperativa de ayuda m ...","montevideo","/anuncio/capataz-para-cooperativa-de-ayuda-mutua-sutaj",2019-01-24 01:16:53
"MEDIO OFICIAL SANITARIO","EMPRESA DE SERVICIOS SANITARIOS Y AFINES","Técnico / Especialista","Construcción - Arquitectura","Hace 1 mes ","Mantenimiento preventivo del Hospital  horario de 15h a 23  de lunes a sábados Excluyente  titulo de UTU de Sanitario Sueldo entre Aprox 25.0000 líquidos m ...","montevideo","/anuncio/medio-oficial-sanitario-aznmv",2019-01-24 01:16:53
"JEFE DE SECCION","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","SALON DE VENTAS- PERSONAL CARGO SALON DE VENTA PRONTO PARA UNA BUENA VENTA- EXCELENTE AMBIENTE LABORAL. CUMPLIR CON SUS HORARIOS","montevideo","/anuncio/jefe-de-seccion-mn7yn",2019-01-24 01:16:53
"AUXILIAR COLOCADOR","Importante empresa","Peon","Producción","Hace 1 mes ","Realización de ploteos de corte colocador de vinilos Refilado de materiales Acorde al cargo","montevideo","/anuncio/auxiliar-colocador-dturt",2019-01-24 01:16:53
"CORTADOR","TejaCenter","Oficial","Producción","Hace 1 mes ","Cortador Control de stock  Rotación de mercadería Control de stock Rotación de mercadería","montevideo","/anuncio/cortador-ju8hz",2019-01-24 01:16:53
"AUXILIAR DE LAVADERO","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","Se busca Auxiliar de lavandería para hotel 3 estrellas. Zona palermo, parque rodó. Horario de trabajo de 9 a 18 hs solo sábados y domingos.(18 hs semanales ...","montevideo","/anuncio/auxiliar-de-lavadero-s5m5z",2019-01-24 01:16:53
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER TAXI DE MONTEVIDEO. CON LIBRETA CATEGORIA E.  HORARIO DIURNO DE 3 A 15 HS. HORARIO NOCTURNO DE 3 A 15 HS RELEVO PUERTA A PUERTA. CHOFER DE TAXI DE M ...","montevideo","/anuncio/chofer-de-taxi-jt66v",2019-01-24 01:16:53
"ESTUDIANTE AVANZADO DE ARQUITECTURA TRABAJO PART TIME","Importante empresa","Profesional","Construcción - Arquitectura","Hace 1 mes ","Asistencia en instancias de proyecto y generacion de recaudos para la construccion de los mismos. trabajo Part time (10 hs semanales), safral. relevar, pro ...","montevideo","/anuncio/estudiante-avanzado-de-arquitectura-trabajo-part-time-jjt2a",2019-01-24 01:16:53
"DISEÑADOR VISIAL Y GRAFICO PARA EMPRESA COMERCIAL","Importante empresa","Analista","Arte - Diseño - Comunicación","Hace 1 mes ","Diseño edicion de video . campañas comerciales, elaboracion de catalogos, fichas de productos , redes sociales ,pagina web etc  asistir al area de Gerenci ...","montevideo","/anuncio/disenador-visial-y-grafico-para-empresa-comercial-vg5m6",2019-01-24 01:16:53
"VENDEDOR SENIOR . FREELANCE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","IMPORTANTE FM de MONTEVIDEO busca VENDEDOR SENIOR - FREE LANCE Manejar cartera de clientes a resultado, con cumplimientos y metas fijadas","montevideo","/anuncio/vendedor-senior-free-lance-gjsqy",2019-01-24 01:16:53
"AUXILIAR DE LIMPIEZA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","Se busca persona responsable , dinamica y con buena disposicion. Estabilidad laboral en una empresa con mas de 80 años en el mercado laboral.","montevideo","/anuncio/auxiliar-de-limpieza-68ub5",2019-01-24 01:16:53
"AYUDANTE DE COCINA - PLANCHERO","Chivipizza Punta Carretas","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Realizar de manera cualificada la planificación, organización y control de todas las tareas propias de su sector. Es el responsable del manejo eficiente de ...","montevideo","/anuncio/ayudante-de-cocina-planchero-rzv4b",2019-01-24 01:16:53
"RECEPCIONISTA - COORDINACIONES DE CONSULTAS","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Sexo femenino Edad entre 27 y 36 Atención al cliente Recepción y coordinación de consultas La búsqueda se orienta a mujeres entre 27 y 36 años, dinámica, c ...","montevideo","/anuncio/recepcionista-coordinaciones-de-consultas-qmr5d",2019-01-24 01:16:53
"ADMINISTRATIVO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Diversas tareas administrativas Atención a clientes Edad: 24-32 años Lunes a viernes 9-18hs Persona responsable, resolutiva y con experiencia Perfil: buena ...","montevideo","/anuncio/administrativo-qequq",2019-01-24 01:16:53
"CHOFER TAXI","Dueño - Trato directo","Peon","Servicios - Oficios","Hace 1 mes ","Chofer CAT E Montevideo, para ambos turnos o solo.  Trato directo con dueño. Coches nuevos. Buen ambiente laboral.  Se valora responsabilidad y compromiso. ...","montevideo","/anuncio/chofer-taxi-edg4v",2019-01-24 01:16:53
"AUXILIAR CONTABLE","Estudio contable","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Auxiliar para estudio contable (part time, 4-5 horas diarias).  Orientamos nuestra búsqueda a persona dinámica, responsable, con capacidad de organización. ...","montevideo","/anuncio/auxiliar-contable-rqu3r",2019-01-24 01:16:53
"TÉCNICO EN REFRIGERACIÒN Y AIRE ACONDICONADO","Empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Se solicita personal técnico en refrigeración y aire acondicionado Para mantenimiento reparaciòn e instalación.  Es MUY importante para nuestra empresa bu ...","montevideo","/anuncio/tecnico-en-refrigeraci-n-y-aire-acondiconado-h4nru",2019-01-24 01:16:53
"IT MANAGER","Insources Group","Profesional","Tecnologías de la información","Hace 1 mes ","Desarrollo y mantenimiento de website.  Integración de plataformas.  Manejo de LMS. Desarrollo de software and Apps Manejo de la presencia web de la empres ...","montevideo","/anuncio/it-manager-e2smb",2019-01-24 01:16:53
"SUPERVISOR DE CAMPO Y LIDER DE VOLUNTARIOS","www.sammakaruna.org","Supervisor / Encargado","Producción","Hace 1 mes ","Encargado de supervisar el buen funcionamiento del campus de la escuela. Mantener un espiritu de amor, compartir y cooperacion entre voluntarios. Procurar  ...","montevideo","/anuncio/supervisor-de-campo-y-lider-de-voluntarios-mny27",2019-01-24 01:16:53
"PEON","Importante empresa","Peon","Producción","Hace 1 mes ","Trabajo de peón y maquinista Trabajo de peón y maquinista","montevideo","/anuncio/peon-4at3h",2019-01-24 01:16:53
"VENDEDORA","Florería","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Ventas, atención al público Atención al público y ventas","montevideo","/anuncio/vendedora-4sv2a",2019-01-24 01:16:53
"MENTOR DE CAMPO","Centro Ceibal","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","•	Impulsar el cumplimiento de los objetivos propuestos por el Proyecto RED en cada centro educativo, aportando para el desarrollo de cambios pedagógicos, i ...","montevideo","/anuncio/mentor-de-campo-jaeu7",2019-01-24 01:16:53
"REFERENTE PROYECTO APRENDER TODOS","Centro Ceibal","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","•	Ser referente del Programa en el territorio para los distintos subsistemas. •	Brindar apoyo, asesoramiento y seguimiento a los centros educativos partici ...","montevideo","/anuncio/referente-proyecto-aprender-todos-6gbvp",2019-01-24 01:16:53
"CORTADOR","Rocasil srl","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Cortador, vendedor. CORTADOR p/ carnicería. Experie ncia y buena presencia. Supermercado Donato, Pajas Blancas","montevideo","/anuncio/cortador-33ztr",2019-01-24 01:16:53
"ENCARGADA DE TURNO PARA RESIDENCIAL 3RA EDAD",NA,"Auxiliar","Salud","Hace 1 mes ","Encargada de turno para residencial 3ra edad.Imprescindible con experiencia en el rubro como encargada. Turno de 06 a 14 y 14 a 22. Sueldo mensual en mano  ...","montevideo","/anuncio/encargada-de-turno-para-residencial-3ra-edad-5nuu3",2019-01-24 01:16:53
"TOP SYSTEMS: ARQUITECTO DE SOFTWARE (ORIENTADO A SERVICIOS)","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Desde 1987 generamos soluciones tecnológicas innovadoras, que se constituyen en partes fundamentales del funcionamiento de cada uno de nuestros clientes.  ...","montevideo","/anuncio/top-systems-arquitecto-de-software-orientado-a-servicios-rvnqr",2019-01-24 01:16:53
"ADMINISTRATIVO CONTABLE","Valentina Brasil","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Procesamiento y Control de Documentación, Conciliaciones Bancarias y de Proveedores, gestiones administrativas varias Correcto procesamiento y Control de D ...","montevideo","/anuncio/administrativo-contable-76hgq",2019-01-24 01:16:53
"ASESOR COMERCIAL","ADVICE","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Empresa del rubro automotriz de primer nivel. Personas con fuerte vocación de servicio y que cuenten con un mínimo de tres años de experiencia laboral en  ...","montevideo","/anuncio/asesor-comercial-2ggma",2019-01-24 01:16:53
"LIDER DE GRUPO","CREANDO FUTURO","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","capacitación personal  permanente para trasmitirlos y motivar a equipos. liderar  y motivar equipos en el área de  ventas y de interrelacionamiento.","montevideo","/anuncio/lider-de-grupo-75jgz",2019-01-24 01:16:53
"AYUDANTE PANADERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Ayudante Panadero con Experiencia comprobada Disponibilidad horaria. Ayudante Panadero con Experiencia comprobada Disponibilidad horaria.","montevideo","/anuncio/ayudante-panadero-y67ns",2019-01-24 01:16:53
"VENDEDORA ZAFRAL","empresa de uniformes","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Ventas en local comercial de uniformes y ventas web. Experiencia, buena presencia, manejo de PC y responsabilidad excluyentes. Secundaria completa. Ventas, ...","montevideo","/anuncio/vendedora-hut9m",2019-01-24 01:16:53
"MAESTRO PRIMARIA TURNO MATUTINO","Colegio Zona Cerro","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","1. Ser el/la responsable de su grupo de clase en todo momento. 2. Realizar plan diario y anual de acuerdo al diagnóstico y programa escolar, debiendo reali ...","montevideo","/anuncio/maestro-primaria-turno-matutino-7aqz5",2019-01-24 01:16:53
"PIZZERO Y MAESTRO PIZZERO","Importante empresa","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Elaboración de Pizzas. Despacho. Control de Stock. Liderazgo de Equipo. Elaboracion de Alimentos de acuerdo a los Standares de la Empresa","montevideo","/anuncio/pizzero-y-maestro-pizzero-tqd98",2019-01-24 01:16:53
"AEG FACILITIES URUGUAY: GERENTE DE BOOKING ","ADVICE","Gerente","Directivos - Ejecutivos","Hace 1 mes ","AEG Facilities Uruguay, Antel Arena selecciona: Profesionales egresados de carreras de Marketing, Administración de Empresas o similar. Muy buen dominio d ...","montevideo","/anuncio/gerente-de-booking-y5a2u",2019-01-24 01:16:53
"VENDEDORAS.",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Ventas  reposición de mercaderia Vendedoras p/local  centro. disponibilidad horaria..","montevideo","/anuncio/vendedoras-hmstt",2019-01-24 01:16:53
"AGT: PROGRAMADOR DE JUEGOS FLASH (AS3)","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Ativo Game Technology es una empresa de desarrollo de sistemas de juego. AGT creó y perfeccionó una  plataforma de juegos en línea.  Personas con formaci ...","montevideo","/anuncio/agt-programador-de-juegos-flash-as3-g6qb7",2019-01-24 01:16:53
"BLUEKIRI: DATA SCIENTIST","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","More than 2T of data gets generated and processed everyday at Bluekiri.com, and we are excited to use all this data to build intuitive products for the tra ...","montevideo","/anuncio/bluekiri-data-scientist-j4hpu",2019-01-24 01:16:53
"DESARROLLADORES SENIOR Y SEMI SENIOR","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Importante empresa de la industria del entretenimiento. Personas con formación en carreras vinculadas a Sistemas. Será valorado el conocimiento del Framew ...","montevideo","/anuncio/desarrolladores-senior-y-semi-senior-m3n7r",2019-01-24 01:16:53
"ENCARGADO DE LIMPIEZA","Importante empresa","Peon","Producción","Hace 1 mes ","Encargado de limpieza Encargado de limpieza para planta","montevideo","/anuncio/encargado-de-limpieza-478zv",2019-01-24 01:16:53
"AYUDANTE PANADERO","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Principales tareas de Ayudante de Panadero Indispensable contar con experiencia","montevideo","/anuncio/ayudante-panadero-24d93",2019-01-24 01:16:53
