"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"EXPERTA/O EN MESAS DE DULCES Y DECORACIÓN INFANTIL","Instituto Balcarce","Profesional","Educación - Recreación - Deportes","Hace 3 semanas ","Nuestra institución solicita a un Experto/a en Mesas de Dulces y Decoración Infantil para dictar un Curso relacionado a la temática.

No hay límite de edad ...","https://trabajo.gallito.com.uy/anuncio/experta-o-en-mesas-de-dulces-y-decoracion-infantil-p8yqg","montevideo",2019-11-01 16:20:32
"COBRADOR CON MOTO","Importante Empresa","Auxiliar","Cadetería - Cobranzas","Hace 3 semanas ","Importante empresa de gestiones.
De Lunes a Viernes en el horario de 9 a 18 horas.
Trabajo estable, distribución de documentos, cobranzas y gestiones. Solo ...","https://trabajo.gallito.com.uy/anuncio/cobrador-con-moto-bnmg2","montevideo",2019-11-01 16:20:32
"VENDEDORA DE SALÓN","EMPRESA DE INDUMENTARIA Y ACCESORIOS","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Se requiere

• Experiencia en ventas
• Buen trato con clientes, habilidades orientadas a resultados y a la satisfacción del cliente
• Persona proactiva y c ...","https://trabajo.gallito.com.uy/anuncio/vendedora-de-salon-t6gnm","montevideo",2019-11-01 16:20:32
"PEÓN","Importante empresa","Peon","Producción","Hace 3 semanas ","Carga y descarga, envasado, reparto y tareas varias. Carga y descarga, envasado, reparto y tareas varias.","https://trabajo.gallito.com.uy/anuncio/peon-v2bt6","montevideo",2019-11-01 16:20:32
"AYUDANTE/ENCARGADO DE TALLER","Importante empresa","Supervisor / Encargado","Producción","Hace 3 semanas ","Nuestra búsqueda se orienta a una persona responsable, de buena presencia, pro-activa y con vocación de servicio, para taller mecánico y pista de estación  ...","https://trabajo.gallito.com.uy/anuncio/ayudante-encargado-de-taller-esn8v","montevideo",2019-11-01 16:20:32
"PISTERO / LAVADOR","Importante empresa","Auxiliar","Atención al cliente","Hace 3 semanas ","Nos orientamos a la búsqueda de personas responsables, pro-activas y con marcado perfil orientado al cliente, para estación de servicio ubicada en CIUDAD D ...","https://trabajo.gallito.com.uy/anuncio/pistero-lavador-pp42u","montevideo",2019-11-01 16:20:32
"ADMINISTRACION Y ATENCION AL CLIENTE.","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","LLEVAR ADELANTE EL AREA ADMINISTRATIVA HACIENDO LA FACTURACION, PAGOS A PROVEEDORES, ORDEN DE PORFOLIOS Y EL MANEJO DE MOVIMIENTOS BANCARIOS.
ATENCION AL C ...","https://trabajo.gallito.com.uy/anuncio/administracion-y-atencion-al-cliente-qr968","montevideo",2019-11-01 16:20:32
"AUX DE SERVICIO","Importante empresa","Auxiliar","Servicios - Oficios","Hace 3 semanas ","MANTENER EL ORDEN Y LIMPIEZA DE LA EMPRESA, HACER PEDIDOS DE HIGIENE, AGUA Y OTROS. LLEGAR TEMPRANO, CAPACIDAD DE TRABAJO Y RESPUESTA A LAS EXIGENCIAS.","https://trabajo.gallito.com.uy/anuncio/aux-de-servicio-mmyqy","montevideo",2019-11-01 16:20:32
"ATENCIÓN AL CLIENTE Y VENTAS","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 3 semanas ","Jóvenes emprendedores de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, ganancias diaria ...","https://trabajo.gallito.com.uy/anuncio/atencion-al-cliente-y-ventas-ydgpd","montevideo",2019-11-01 16:20:32
"TORRERO","ServiceNet","Técnico / Especialista","Tecnologías de la información","Hace 3 semanas ","Instalacion 
Mantenimiento trabajos en altura.
Mantenimiento preventivo
Mantenimiento Correctivo Se necesita supervisor encargado de cuadrilla y personas i ...","https://trabajo.gallito.com.uy/anuncio/torrero-yhgry","montevideo",2019-11-01 16:20:32
"AUXILIAR CONTABLE CALIFICADA","","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","aux,Contable calificada con experiencia en programas memory y personal GNS para empresa horario completo de lunes a viernes 10 a 19 hS experiencia en progr ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-contable-calificada-2r9rq","montevideo",2019-11-01 16:20:32
"VENDEDORAS CAJERAS ENCARGADAS SHOPPING","","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Orientamos la búsqueda a personas:

-	mayores de 25 años
-	proactivas, responsables y amables
-	con gusto por la atención al cliente y el trabajo en equipo ...","https://trabajo.gallito.com.uy/anuncio/vendedoras-cajeras-encargadas-shopping-h33g6","montevideo",2019-11-01 16:20:32
"ADMINISTRATIVO DE OBRA","SChConsultores Soluciones en Capital Humano","Asistente","Administración - Secretariado","Hace 3 semanas ","Para importante Planta de Tratamiento de Residuos Solidos Industriales se requiere administrativo de Obra, 44 horas semanales, de lunes a sabados y trabaja ...","https://trabajo.gallito.com.uy/anuncio/administrativo-de-obra-yr3va","montevideo",2019-11-01 16:20:32
"ADMINISTRATIVO","EMPRESA DE COMERCIO EXTERIOR & LOGISTICA","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Importante Agente de Cargas, busca sumar a su personal un candidato al área de customer service. 
Requisitos:
- Formación en Comercio Exterior, Negocios In ...","https://trabajo.gallito.com.uy/anuncio/administrativo-e5jqj","montevideo",2019-11-01 16:20:32
"VENDEDOR DE PRIMERA","FARMACIAS PARIS","Auxiliar","Atención al cliente","Hace 3 semanas ","ATENCION A MOSTRADOR Y TAREAS ADMINISTRATIVAS HORARIO CORTADO, ATENDER DE FORMA AMABLE","https://trabajo.gallito.com.uy/anuncio/vendedor-de-primera-3t9r8","montevideo",2019-11-01 16:20:32
"DELIVERY CON MOTO PARA POCITOS","Logistica21","Auxiliar","Cadetería - Cobranzas","Hace 3 semanas ","Se necesita DELIVERY con MOTO, para la ZONA de POCITOS. Requisitos, tener experiencia previa en reparto de comida y conocer muy bien las calles de la zona. ...","https://trabajo.gallito.com.uy/anuncio/delivery-con-moto-para-pocitos-3bypt","montevideo",2019-11-01 16:20:32
"DESARROLLADOR/PROGRAMADOR WEB","","Analista","Tecnologías de la información","Hace 3 semanas ","Buscamos personas con conocimientos en las tecnologías mencionadas a continuación con gran deseo de aprender y crecer junto a un excelente equipo de trabaj ...","https://trabajo.gallito.com.uy/anuncio/desarrollador-programador-web-mmuh4","montevideo",2019-11-01 16:20:32
"AYUDANTE","Empresa","Auxiliar","Producción","Hace 3 semanas "," SUITERM Solicita: Para instalaciones y service de aire acondicionado

 y calefacción, en Montevideo y/o Maldonado. -	Ayudante Carné de salud al día. Edad: ...","https://trabajo.gallito.com.uy/anuncio/ayudante-76tmu","montevideo",2019-11-01 16:20:32
"DEPILADORA SIST. ESPAÑOL","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 3 semanas ","Atención de clientas en Depilación con Cera Sistema Español (excluyente).
Que sea responsable, puntual, con buena presencia y sepa trabajar en equipo.
Brin ...","https://trabajo.gallito.com.uy/anuncio/depiladora-sist-espanol-dp9ph","montevideo",2019-11-01 16:20:32
"SUPERVISOR DE INGLES PARA SECUNDARIA - ST. PATRICK´S COLLEGE","AUREN","Profesional","Educación - Recreación - Deportes","Hace 3 semanas ","Será responsable de: Coordinar los cursos de inglés de educación media, planificar y realizar seguimiento del trabajo realizado por el equipo docente, gest ...","https://trabajo.gallito.com.uy/anuncio/supervisor-de-ingles-para-secundaria-h9ejv","montevideo",2019-11-01 16:20:32
"DISTRIBUIDORES","Empresa","Auxiliar","Logística - Distribución","Hace 4 semanas "," Distribuidores 

Para zonas en Montevideo e Interior



Requisitos

Depósito

Capital de Giro

Vehículo Apropiado

Cuenta Bancaria

Referencias Comerciale ...","https://trabajo.gallito.com.uy/anuncio/distribuidores-vapr5","montevideo",2019-11-01 16:20:32
"ADMINISTRATIVO CONTABLE","Empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 4 semanas ","Empresa busca administrativa para tareas tales como facturación, ingreso de datos, conciliaciones bancarias, pago a proveedores.
Preferentemente que tenga  ...","https://trabajo.gallito.com.uy/anuncio/administrativo-contable-45e9y","montevideo",2019-11-01 16:20:32
"PRESUPUESTISTA - ADMINISTRATIVO DE PRODUCCIÓN.","IMPRENTA","Auxiliar","Administración - Secretariado","Hace 4 semanas ","Se busca cubrir un cargo de presupuestista para imprenta con las siguientes funciones:
Ingreso y corrección de órdenes de trabajo.
Colaborar con cálculo de ...","https://trabajo.gallito.com.uy/anuncio/presupuestista-administrativo-de-produccion-899a4","montevideo",2019-11-01 16:20:32
"VENDEDORES PARA FERRETERÍA Y PINTURERÍA - MOSTRADOR Y WEB","IMPORTANTE EMPRESA RUBRO FERRETERO","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas "," OFRECEMOS: 

Sueldo Fijo +  Comisión por ventas. 

Horario a convenir. 

Ingreso programado. 

Llamado sin límite de edad. 

Estabilidad laboral. 

Buen a ...","https://trabajo.gallito.com.uy/anuncio/vendedores-para-ferreteria-y-pintureria-mostrador-y-web-ryp9y","montevideo",2019-11-01 16:20:32
"ENCARGADO/A DE RRHH","Constructora de gran porte","Supervisor / Encargado","Recursos Humanos","Hace 4 semanas "," 

Constructora de gran porte selecciona:



Encargado/a de RRHH. 



Experiencia en constructoras, sueldos, nominas, altas/bajas de obra, personal a cargo ...","https://trabajo.gallito.com.uy/anuncio/encargado-a-de-rrhh-shngu","montevideo",2019-11-01 16:20:32
"ENCARGADO PARA SUPERVISAR","EMPRESA","Auxiliar","Salud","Hace 4 semanas ","Supervisor/a para el área de la salud.

Zona: Ciudad vieja
6 jornales, 8 horas diarias.
Horario posible: de 15 a 23 hs. ENCARGADO con personal a cargo para ...","https://trabajo.gallito.com.uy/anuncio/encargado-para-supervisar-6asz4","montevideo",2019-11-01 16:20:32
"DELIVERY CON MOTO PARA CARRASCO Y BARRA DE CARRASCO","Logistica21","Auxiliar","Cadetería - Cobranzas","Hace 4 semanas ","Se necesita delivery con MOTO para reparto de comida en las zonas de Parque Miramar, Barra de Carrasco y Paso Carrasco. Es necesario que conozca la zona, s ...","https://trabajo.gallito.com.uy/anuncio/delivery-con-moto-para-carrasco-y-barra-de-carrasco-8rnra","montevideo",2019-11-01 16:20:32
"INGENIERO AGRÓNOMO","Importante Empresa Exportadora","Profesional","Agroindustria","Hace 4 semanas "," Selecciona para su planta de empaque de citrus en Salto 

Ingeniero Agrónomo o similar.

Requisitos excluyentes:

Experiencia comprobada, residencia en Sa ...","https://trabajo.gallito.com.uy/anuncio/ingeniero-agronomo-vnnds","montevideo",2019-11-01 16:20:32
"PEON PARA DEPOSITO","Importante empresa","Auxiliar","Logística - Distribución","Hace 4 semanas ","Distribuidora selecciona personal para el area de logistica.

Tareas:
Armado de pedidos
Carga/descarga
Mantenimiento y orden de deposito Es indispensable c ...","https://trabajo.gallito.com.uy/anuncio/peon-para-deposito-auj5u","montevideo",2019-11-01 16:20:32
"TÉCNICO EN CERRAJERÍA DE AUTOS PARA URGENCIAS","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 4 semanas ","Empresa orientada a la seguridad de empresas, casas y autos incorpora cerrajero especializado en carácter de asociado para atender llamadas varias.
Debe co ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-cerrajeria-de-autos-para-urgencias-6ze6z","montevideo",2019-11-01 16:20:32
"CHOFER","Empresa","Peon","Servicios - Oficios","Hace 4 semanas "," Buscamos chofer profesional de familia, con alta vocación

de servicio, para manejo de auto particula



Requisitos:

Libreta de conducir profesional.

Ex ...","https://trabajo.gallito.com.uy/anuncio/chofer-z6nbs","montevideo",2019-11-01 16:20:32
"VENDEDORA","Saludablemente Vos","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Se buscan Vendedoras jovenes.
Entre 18 y 25 años. 
Horario Full-Time o Part-Time
Ganancias Diarias
Cheques Quincenales
Bonos 
Viajes Internacionales Respon ...","https://trabajo.gallito.com.uy/anuncio/vendedora-8445b","montevideo",2019-11-01 16:20:32
"VENDEDORA","MYGNS","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Se necesitan jóvenes comprometidas. 
Horario Full-Time o Part-Time
Ganancias Diarias
Cheques Quincenales
Bonos 
Viajes Internacionales Buena Presencia.
Din ...","https://trabajo.gallito.com.uy/anuncio/vendedora-nzzrz","montevideo",2019-11-01 16:20:32
"JEFE DE COORDINACIÓN","Alcance Servicio de Compañía","Supervisor / Encargado","Teleoperadores - Call Center","Hace 4 semanas ","Somos una empresa con 23 años de experiencia en acompañar, con más de 50.000 socios que confían en nosotros y en esta oportunidad buscamos un colaborador p ...","https://trabajo.gallito.com.uy/anuncio/jefe-de-coordinacion-jbmmz","montevideo",2019-11-01 16:20:32
"VENDEDORES - CON O SIN EXPERIENCIA","Importante empresa de ventas a nivel internacional","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Venta de productos, cuidado de cartera de clientes Cédula de identidad vigente (NO PASAPORTE) 
18 a 33 años 
Buena presencia
Buen trato con el público 
Pun ...","https://trabajo.gallito.com.uy/anuncio/vendedores-con-o-sin-experiencia-g5s4z","montevideo",2019-11-01 16:20:32
"DESARROLLADOR SENIOR PHP Ó DRUPAL","Kadabra IT","Analista","Tecnologías de la información","Hace 4 semanas ","Kadabra IT busca desarrollador PHP con experiencia para incorporarse al equipo de trabajo. 
El proyecto abarca la construcción e implantación de más de 100 ...","https://trabajo.gallito.com.uy/anuncio/desarrollador-senior-php-o-drupal-88t59","montevideo",2019-11-01 16:20:32
"CHOFER DE SEMIRREMOLQUE","Empresa de transporte de carga","Peon","Servicios - Oficios","Hace 4 semanas ","CHOFER PARA SEMIRREMOLQUE SIN LIMITE DE CARGA
Requisitos excluyentes: 3 años en planilla de empresa profesional de carga y curso de ISEV o CEPA aprobado.
S ...","https://trabajo.gallito.com.uy/anuncio/chofer-de-semirremolque-zqe7p","montevideo",2019-11-01 16:20:32
"TÉCNICO EN ELECTRÓNICA","Schneider Electrónica","Técnico / Especialista","Tecnologías de la información","Hace 4 semanas ","Buscamos TECNICO EN ELECTRONICA
Enfocado en la reparación de mainboards
Se ofrece: salario acorde, funciones de lunes a viernes en local céntrico Excluyent ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-electronica-bus82","montevideo",2019-11-01 16:20:32
"ANALISTA DE IT","Montes del Plata","Analista","Tecnologías de la información","Hace 4 semanas ","Desde este rol colaborarás en la ejecución de proyectos que conforman el portafolio del área. Serás parte del equipo de referentes de IT para las áreas de  ...","https://trabajo.gallito.com.uy/anuncio/analista-de-it-t7y8d","montevideo",2019-11-01 16:20:32
"PASANTE EN A&C CONSTRUCTORA","","Pasante","Trabajo Social – Pasantías","Hace 4 semanas ","Apoyo a distintas áreas de la empresa 
Muy buena experiencia para adquirir conocimientos del funcionamiento integral de una constructora en todas las áreas ...","https://trabajo.gallito.com.uy/anuncio/pasante-en-a-c-constructora-danud","montevideo",2019-11-01 16:20:32
"PRESUPUESTADOR PARA A&C CONSTRUCTORA","","Profesional","Construcción - Arquitectura","Hace 4 semanas ","Cotizar obras de Construcción en Licitaciones publicas y privadas. Metrajes, visitas a obra, relacionamiento con clientes. SELECCIONAMOS 1 PRESUPUESTADOR D ...","https://trabajo.gallito.com.uy/anuncio/presupuestador-para-a-c-constructora-tusnb","montevideo",2019-11-01 16:20:32
"MECÁNICO AGRÍCOLA Y/O VIAL PARA EMPRESA LÍDER DEL SECTOR AGRÍCOLA.","  ","Técnico / Especialista","Producción","Hace 4 semanas ","Para las Sucursales ubicadas en : Salto, Paysandú,  Young, Durazno y Varela.

- Mantenimiento mecánico de maquinaria agrícola y/o vial.
- Confección de doc ...","https://trabajo.gallito.com.uy/anuncio/mecanico-agricola-y-o-vial-para-empresa-lider-del-sector-agricola-jh49m","montevideo",2019-11-01 16:20:32
"DELIVERY","","Auxiliar","Cadetería - Cobranzas","Hace 4 semanas ","Se necesita CADETE CON MOTO (ambos sexo) para casa de comidas en ZONA POCITOS Y ALREDEDORES ( conocimiento en calles excluyente ).El horario de 20 horas a  ...","https://trabajo.gallito.com.uy/anuncio/delivery-hydvd","montevideo",2019-11-01 16:20:32
"MEDIO OFICIAL ELECTRICISTA","Importante empresa de Plaza","Técnico / Especialista","Construcción - Arquitectura","Hace 4 semanas ","Funciones y responsabilidades- Objetivos generales del puesto

Formará parte del equipo técnico, siendo el objetivo principal asistir en trabajos de montaj ...","https://trabajo.gallito.com.uy/anuncio/medio-oficial-electricista-5mqzv","montevideo",2019-11-01 16:20:32
"AUXILIAR ADMINISTRATIVO - CONTABLE","Importante empresa","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Auxiliar administrativo contable para desempeñar las  tareas detalladas en el campo responsabilidades en importante empresa así como  en estudio contable.  ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-rrv7m","montevideo",2019-11-01 16:20:32
"CHOFER PARA TAXÍMETRO 6.30 A 14.30 O 15.00 A 23.00","TAXI","Oficial","Servicios - Oficios","Hace 1 mes ","Funciones y responsabilidades. 

Mayor de 35 años, licencia categoría E DE MONTEVIDEO, experiencia en conducción profesional, conocimientos básicos de mant ...","https://trabajo.gallito.com.uy/anuncio/chofer-para-taximetro-6-30-a-14-30-o-15-00-a-23-00-nzzpb","montevideo",2019-11-01 16:20:32
