"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"
Coordinación de fuerza de ventas
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-comercial-ID-173910",2019-10-18,"Administrativo Comercial",2019-11-01 19:51:31,"19:51:31","viernes","montevideo","montevideo"

"(Confidencial)","Auxiliar Administrativo",NA,"Completa","Nos encontramos en la búsqueda de personas para sumar a nuestro equipo Comercial.Las tareas a realizar son:Ejecución de estrategias comerciales.Gestión de licitacionesElaboración de propuestas Redacción de maiing Contacto con nuevos clientes Seguimiento de oportunidades de negocio Generar y coordinar reuniones comerciales Requerimos que los interesados cuenten con un perfil dinámico, compromiso y buena comunicación. La propuesta es para trabajar de lunes a viernes de 9:00 a 18:00 hrs.","Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Gestión de Operaciones
Comercio – Mercadeo – Ventas / Análisis de Negocios
Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Desarrollo de Negocios
Comercio – Mercadeo – Ventas / Venta de Servicios
","




Conocimientos: 

Auxiliar Administrativo
Coordinación de fuerza de ventas
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 50 Años





","www.buscojobs.com.uy/administrativo-comercial-ID-174249",2019-10-28,"Administrativo Comercial",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"(Confidencial)","Auxiliar Administrativo",1,"Completa","Buscamos estudiantes de CCEE, UTU o similar, para trabajar en el área de administración, registraciones contables, arqueos y conciliaciones.Preferentemente con buen manejo de Office, especialmente Excel y conocimientos de paquetes contables.Con disponibilidad para viajar al interior del país en casos puntuales.Horario: lunes a viernes de 9 a 18 hs..","Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Administración Contable y Financiera
","




Conocimientos: 

Auxiliar Contable
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-contable-ID-173492",2019-10-08,"Administrativo Contable",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"(Confidencial)","Auxiliar Administrativo",1,"Medio turno mañana","Nuestra búsqueda se orienta a estudiantes de ciencias económicas o analistas administrativos contables para incorporarse a nuestro departamento de Administración.Buscamos personas proactivas, responsables y comprometidas, con capacidad para trabajar en equipo. La persona tendrá entre sus tareas, registraciones contables, trámites ante distintos organismos (DGI, BPS), pagos, así como tareas administrativas varias, propias del departamento. Se trata de una propuesta de lunes a viernes part time, para formar parte de una empresa en pleno crecimiento, que ofrece posibilidades de desarrollo y un buen clima laboral.En un principio será hasta Diciembre y luego se evaluará la permanencia o no del cargo.","Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Administración Contable y Financiera
","




Conocimientos: 

Administración
Auxiliar Contable
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 23 Hasta 30 Años
Sexo: Masculino





","www.buscojobs.com.uy/administrativo-contable-ID-174071",2019-10-23,"Administrativo Contable",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"(Confidencial)","Contaduría",1,"Completa","Empresa de más de 50 años en el mercado en el rubro de fabricación y venta de calzados selecciona Administrativo Contable. Requisitos: más de 3 años en puestos similares.                   Firmes conocimientos contables,                    Experiencia en registración contable,                   Liquidación de financieras.Aptitudes: Capacidad de toma de decisiones,                  Trabajo en equipo e iniciativa                   Analizar, organizar y presentar datos                  Compromiso, puntualidad y actitud pr. activa","Contabilidad – Auditoría – Finanzas / Contaduría
","




Conocimientos: 

Administración Contable y Financiera
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 28 Hasta 40 Años





","www.buscojobs.com.uy/administrativo-contable-ID-174308",2019-10-29,"Administrativo Contable",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"(Confidencial)","Administración Contable y Financiera",1,"Completa","Nuestra búsqueda se orienta a un perfil.  Administrativo Contable Calificado con experiencia comprobable ( excluyente.  Analista o Tecnicatura  Adm.Contabl.  Conocimientos avanzados en Contabilida.  Dominio completo de Excel.  Perfil ejecutiv.  Habilidades para el trabajo en equip.  Conocimientos sólidos en conciliaciones TAREA.  Controles periódicos administrativo contable.  Gestión administrativa con contadores, abogados y escribanos asesores de la Empres.  Controles de emisiones de cheque.  Ingreso de documentación a los sistema.  Conciliacione.  Posibilidad de viajar al interior dentro de la jornada laboral","Administración – Secretariado / Administración Contable y Financiera
","




Conocimientos: 

Administración Contable y Financiera
Administración
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-contable-calificado-con-experiencia-ID-174017",2019-10-22,"Administrativo Contable Calificado - con experiencia",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"Curbelo & Cianci Consultores","Auxiliar Administrativo",NA,"Completa","La PersonaOrientamos la búsqueda a persona con formación técnica y experiencia en tareas administrativas. Procuramos que sea responsable, metódica, detallista, analítica y organizada, capaz de manejar diversas tareas en simultáneo.Requerimos experiencia en gestión de cobranzas telefónicas, manejo de sistemas administrativos/de gestión (preferentemente SAP Business One) y buen manejo de Excel.Serán valorados estudios en materia notarial y/o legal.ResponsabilidadesTendrá como principales responsabilidades realizar tareas de soporte:• Carga de contratos de venta en el sistema• Gestión de clientes morosos a través de contacto por teléfono• Seguimiento de la cadena de documentación de ventas del negocio inmobiliario• Coordinación de escrituraciones, digitalización de documentación, archivo, entre otras tareas administrativas.La EmpresaSe ofrece incorporarse a empresa multinacional, que ofrece posibilidades de crecimiento y de aprendizaje, en estimulante ambiente laboral.","Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Facturación / Cobros / Pagos
Administración – Secretariado / Secretaría
","




Conocimientos: 

Auxiliar Administrativo
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-para-back-office-ID-174285",2019-10-28,"Administrativo para Back Office",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"MTA","Administración de Empresas",1,"Completa","MTA INGENIERIA,  SELECCIONA  AUXILIAR ADMINISTRATIVO PARA SECTOR RRHHFunciones: Colaborar en la Gestión del proceso del Sector de Recursos HumanosRequisitos: Experiencia previa en liquidación de sueldos (preferentemente en la industria de la construcción), manejo de softwares relativos a este tema, manejo de gestiones ante el BPS, nominaciones y diferentes tramites ante entes del gobierno relativos al área de Recursos Humanos.Excelente capacidad negociadora, buen nivel de comunicación y relacionamiento, manejo confiable, rápido y eficiente de la tarea administrativa asociada a la gestión. Disponibilidad horaria full time, proactividad, capacidad de trabajo bajo presión, análisis y optimización de resultados, buen manejo de herramientas informáticas.Se ofrece: Integrar una empresa consolidada y en constante crecimiento, buen ambiente laboral y condiciones económicas acordes a la responsabilidad del cargo.","Administración – Secretariado / Administración de Empresas
Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Liquidación de Sueldos
Recursos Humanos / Administración de Personal
","




Conocimientos: 

Administración de Empresas
Auxiliar Administrativo
Administración
Administración de Personal
Administración salarios y documentación legal
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 20 Hasta 35 Años
Sexo: Femenino





","www.buscojobs.com.uy/administrativo-para-recursos-humanos-ID-174290",2019-10-29,"Administrativo para Recursos Humanos",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"Adecco","Administración de Personal",1,"Indiferente","Estamos buscando ADMINISTRATIVO PARA RECURSOS HUMANOS PART TIME, para incorporarse como personal tercerizado de Adecco, (empresa de tecnología) Principales actividades a desarrollar:1. Realizar los contratos de trabajo de nuevos empleados y preparar los legajos con toda la documentación requerida.2. Contactar al candidato si falta documentación, organizar el kit de bienvenida y coordinar sala para la reunión de o. boarding. Contactar a los encargados del seguro médico para gestionar el alta.3. Mantener a Payroll actualizado sobre las altas y bajas de empleados, así como sobre los cambios en la información de la seguridad social reportados.4. Solicitar las liquidaciones de pago por terminación5. Confeccionar certificados de trabajo solicitados por empleados6. Llevar el control de altas y bajas al Seguro de Vida y de Salud de los empleados7. Dar alta a proveedores y asegurar el pago de las facturas recibidas por el área.8. Coordinar la logística de actividades de capacitación y formación, solicitar el catering, preparar la sala, los materiales requeridos, etc.9. Coordinar eventos en la oficina como reuniones afte. office y días especiales.10. Mantener las carteleras de comunicaciones internas al día y colaborar en el diseño de los mailings a empleadosPerfil:1.Formación académica: Estudiante de nivel terciario o universitario.  2.Experiencia: un año a dos de experiencia laboral relevante para la posición3.Supervisión recibida: Requiere de moderada iniciativa y supervisión, ya que trabaja siguiendo instrucciones de carácter general, por lo que debe ser capaz de planificar y priorizar cuidadosamente sus actividades. Requiere aplicar su criterio para coordinar actividades y realizar sugerencias. Prepara, maneja y custodia información confidencial.4.Áreas de especializacio´n acade´mica: RR.HH, administración de Empresas, Comunicaciones, Legal, Contable, Psicología, etc.5.Habilidades y conocimientos: Para el desempeño del puesto se requiere manejo de Office y conocimientos de Ingles en nivel intermedio, capacidad analítica, creatividad, dinamismo e iniciativa¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO,  NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Recursos Humanos / Administración de Personal
Recursos Humanos / Organización Interna
","




Conocimientos: 

Administración
Recursos humanos
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-para-recursos-humanos-part-time-ID-173441",2019-10-07,"Administrativo para Recursos Humanos. Part Time",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"(Confidencial)","Auxiliar Administrativo",NA,"Completa","Empresa de gran porte selecciona AUXILIAR ADMINISTRATIVO para el área de Recursos humanos.Tareas:Altas y bajas de BPSConfección y armado de legajosControl de horas del personalAtención al personalTareas afines.Requisitos del cargo. Secundaria completa. Experiencia laboral en tareas similares a las anteriormente mencionadas. Buen manejo de herramientas informáticas.Condiciones de trabajoDías: De lunes a viernes.Horario: de 8:45 a 18 horas (1 hora de descanso)Sueldo: acorde a las tareasZona: La blanqueadaEl siguiente aviso alcanza a personas comprendidas dentro de la Ley 19.691.","Administración – Secretariado / Auxiliar Administrativo
