"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"

"Adecco","Administración de Personal",1,"Indiferente","Estamos buscando ADMINISTRATIVO PARA RECURSOS HUMANOS PART TIME, para incorporarse como personal tercerizado de Adecco, (empresa de tecnología) Principales actividades a desarrollar:1. Realizar los contratos de trabajo de nuevos empleados y preparar los legajos con toda la documentación requerida.2. Contactar al candidato si falta documentación, organizar el kit de bienvenida y coordinar sala para la reunión de o. boarding. Contactar a los encargados del seguro médico para gestionar el alta.3. Mantener a Payroll actualizado sobre las altas y bajas de empleados, así como sobre los cambios en la información de la seguridad social reportados.4. Solicitar las liquidaciones de pago por terminación5. Confeccionar certificados de trabajo solicitados por empleados6. Llevar el control de altas y bajas al Seguro de Vida y de Salud de los empleados7. Dar alta a proveedores y asegurar el pago de las facturas recibidas por el área.8. Coordinar la logística de actividades de capacitación y formación, solicitar el catering, preparar la sala, los materiales requeridos, etc.9. Coordinar eventos en la oficina como reuniones afte. office y días especiales.10. Mantener las carteleras de comunicaciones internas al día y colaborar en el diseño de los mailings a empleadosPerfil:1.Formación académica: Estudiante de nivel terciario o universitario.  2.Experiencia: un año a dos de experiencia laboral relevante para la posición3.Supervisión recibida: Requiere de moderada iniciativa y supervisión, ya que trabaja siguiendo instrucciones de carácter general, por lo que debe ser capaz de planificar y priorizar cuidadosamente sus actividades. Requiere aplicar su criterio para coordinar actividades y realizar sugerencias. Prepara, maneja y custodia información confidencial.4.Áreas de especializacio´n acade´mica: RR.HH, administración de Empresas, Comunicaciones, Legal, Contable, Psicología, etc.5.Habilidades y conocimientos: Para el desempeño del puesto se requiere manejo de Office y conocimientos de Ingles en nivel intermedio, capacidad analítica, creatividad, dinamismo e iniciativa¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO,  NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Recursos Humanos / Administración de Personal
Recursos Humanos / Organización Interna
","




Conocimientos: 

Administración
Recursos humanos
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-para-recursos-humanos-part-time-ID-173441",2019-10-07,"Administrativo para Recursos Humanos. Part Time",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"(Confidencial)","Auxiliar Administrativo",NA,"Completa","Empresa de gran porte selecciona AUXILIAR ADMINISTRATIVO para el área de Recursos humanos.Tareas:Altas y bajas de BPSConfección y armado de legajosControl de horas del personalAtención al personalTareas afines.Requisitos del cargo. Secundaria completa. Experiencia laboral en tareas similares a las anteriormente mencionadas. Buen manejo de herramientas informáticas.Condiciones de trabajoDías: De lunes a viernes.Horario: de 8:45 a 18 horas (1 hora de descanso)Sueldo: acorde a las tareasZona: La blanqueadaEl siguiente aviso alcanza a personas comprendidas dentro de la Ley 19.691.","Administración – Secretariado / Auxiliar Administrativo
","




Conocimientos: 

Recursos humanos
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-recursos-huamnos-ID-173795",2019-10-15,"Administrativo- Recursos Huamnos",2019-10-18 23:28:31,"23:28:31","martes","montevideo","montevideo"

"(Confidencial)","Auxiliar Administrativo",1,"Completa","Empresa de gran porte selecciona AUXILIAR ADMINISTRATIVO para el área de Recursos humanos.Tareas:Altas y bajas de BPSConfección y armado de legajosControl de horas del personalAtención al personal Tareas afines.Requisitos del cargo. Secundaria completa. Experiencia laboral en tareas similares a las anteriormente mencionadas. Buen manejo de herramientas informáticas.Condiciones de trabajoDías: De lunes a viernes.Horario: de 8:45 a 18 horas (1 hora de descanso)Sueldo: acorde a las tareasZona: La blanqueadaEl siguiente aviso alcanza a personas comprendidas dentro de la Ley 19.691.","Administración – Secretariado / Auxiliar Administrativo
Recursos Humanos / Administración de Personal
","




Conocimientos: 

Auxiliar Administrativo
Recursos humanos
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-recursos-humanos-ID-173187",2019-09-30,"Administrativo - Recursos humanos",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"Abitab","Administración de Base de datos",NA,"Completa","¡Súmate al equipo técnico de I. digital Abitab, primer proveedor de identidad de confianza acreditado!Las principales funciones del cargo son:• Administrar, configurar y mantener Servidores de Aplicaciones, Sistemas Operativos y Base de Datos.• Programar scriptings y administrar ambientes para el desarrollo, testing y producción de Software, estableciendo políticas de gestión y migración entre ellos.• Investigar y proponer nuevas funcionalidades a las herramientas proporcionadas.• Identificar posibilidades de crecimiento y desarrollo para los proyectos de los productos comerciales del área.Requisitos necesarios:• Estudios terciarios en Ingeniería en Sistemas o Telecomunicaciones, Licenciatura en Informática, o Administrador de Servidores.• Experiencia mínima de 1 año en mantenimiento de Servidores de Aplicaciones, Sistemas Operativos y Base de Datos.• Conocimientos de SQL Server, DB2, Linux, JBOSS/Wildfly.","Tecnologías de la Información / Administración de Base de datos
Tecnologías de la Información / Análisis de Sistemas
Tecnologías de la Información / Calidad de Sistemas
","




Conocimientos: 

Linux
DB2
SQL Server
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 60 Años





","www.buscojobs.com.uy/adminsitrador-de-sistemas-de-informacion-tic-ID-173210",2019-09-30,"Adminsitrador de Sistemas de Información - TIC",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"PedidosYa.com","Call Center",10,"Completa","Somos la compañía líder de delivery en América Latina. Nuestra plataforma conecta a más de 20.000 restaurantes, supermercados, farmacias y tiendas de la región con millones de usuarios. Actualmente operamos en más de 400 ciudades ubicadas en Argentina, Bolivia, Chile, Paraguay y Uruguay. Contamos con un equipo de trabajo de más de 1400 colaboradores. Nuestra app está disponible para sistemas operativos iOS y Android ¡y ya cuenta con más de 15 millones de descargas!Para seguir creciendo buscamos personas talentosas que se sumen, generen impacto en el negocio y sigan haciéndolo crecer. ¡Súmate a nuestro equipo!Tenemos una oportunidad para vos, estamos buscando Dispatch Agent.Qué desafíos te esperan:Excelente oportunidad para sumarse al área de Operaciones de PedidosYa. Ofrecemos diferentes turnos y la posibilidad de trabajar en un gran ambiente laboral.El Operador asumirá la responsabilidad de brindar una excelente atención y servicio a los clientes y usuarios de PedidosYa, pudiendo ser parte de los diferentes equipos que componen el área, cada uno de ellos orientado a una función diferente.Es una propuesta para trabajar de 19:30 a 02:30 descansado un día entre semana. Qué esperamos de vos:. Estudiante Universitari. Orientación al client. Habilidades de comunicación. Manejo de paquete officeTe proponemos:?Entrar a una compañía pujante, enérgica, que busca constantemente dejar su huella. Todo lo que hacemos tiene un impacto inmediato no sólo en tu día a día, sino también en el de quienes conocés: tus amigos, tu familia, tu vecino.?Unirte a un grupo de personas inquietas, curiosas y entusiastas. que buscan potenciar el talento constantemente.Claros, directos, sinceros, ingeniosos, abiertos, atentos, cercanos, divertidos, auténticos, cotidianos, coloquiales. Así somos y así trabajamos. Nuestra cultura se ve reflejada en cada uno de nuestros actos. Nos motiva a exigirnos y ser protagonistas en todo momento.#LoHacemosYa #VamosAlDetalle #PisamosFuerte #JugamosEnEquipo #GeneramosImpacto.","Teletrabajo – Call Center / Call Center
","




Conocimientos: 

Atención Telefónica y/o Recepción
Telemarketing
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/agente-atencion-al-cliente-turno-noche-fines-de-semana-ID-173080",2019-09-25,"Agente atención al cliente / Turno noche fines de semana",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"Dogrin Company","Call Center",30,"Completa","Estamos a procura de executivo de contas para empresa multinacional recentemente instalada no Uruguai. Indispensável:.  experiencia em vendas, mínimo seis meses..  disponibilidade horaria total.  Enfoque nas vendas.  Capacidade de trabalhar baixo pressão. ","Teletrabajo – Call Center / Call Center
","




Conocimientos: 

Venta de servicios
Idiomas: 

Portugués
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 40 Años





","www.buscojobs.com.uy/agente-call-center-portugues-ID-173092",2019-09-26,"Agente Call Center Portugues ",2019-10-18 23:28:31,"23:28:31","jueves","colonia nicolich","canelones"

"Nation Traffic","Atención al Cliente",1,"Completa","En NationTraffic nos encontramos en la búsqueda de un Agente de Omnichannel. Tareas principales: Generar una excelente experiencia a nuestros usuarios mediante canales de comunicación digital, tales cómo chat en línea, whatsApp, facebook messenger etc. La interacción con el cliente debe ser única, especial y eficiente, generando interacciones que nos permitan estimular el consumo de nuestros productos y la relación del usuario con la marca.Requisitos: Bachillerato completo. Estudiantes avanzados o egresados de carreras de marketing, comunicación, administración de empresas, psicología, relaciones públicas, o carreras a fines.Experiencia en cargos de ventas y/o atención al cliente.Se valora conocimiento de idioma Portugués.¿Qué buscamos?Proactividad EmpatíaTrabajo en equipoBuen manejo de la comunicación.  Escrita y oral Poder de resolución Independencia Innovación y creatividad","Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
","




Conocimientos: 

Análisis comercial
Atención al Cliente
Atención de Postventa
Idiomas: 

Portugués
Español
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/agente-de-omnichannel-ID-173857",2019-10-16,"Agente de Omnichannel ",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"(Confidencial)","HelpDesk / Soporte Técnico",1,"Completa","Empresa en el rubro telecomunicaciones busca AGENTE DE SOPORTE. Descripción del empleo:Proveer soporte a los clientes de la empresa, y asistir en la preventa e implementación de proyectos.Buscamos una persona con afinidad para resolver problemas tecnológicos, enérgica y proactiva, con vocación de servicio y capacidad de autoaprendizaje.Las tareas se desempeñarán de Lunes a Viernes de 9 a 17 30 horas,  y la remuneración será de $34.000 nominales.   Requisitos.  Estudiante avanzado en tecnicatura de informática, administración de redes o afines..  Experiencia mínimo 1 año brindando soporte TI o similar (no excluyente).  Lectura Idioma Inglés (excluyente).  Se valorará experiencia previa con tecnología VOIP y conocimientos básicos de, PHP, Python u otros lenguajes de programación.","Tecnologías de la Información / HelpDesk / Soporte Técnico
Tecnologías de la Información / Telecomunicaciones
","




Conocimientos: 

PHP
Python
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 40 Años





","www.buscojobs.com.uy/agente-de-soporte-ID-172896",2019-09-18,"AGENTE DE SOPORTE. ",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"Geocom Uruguay SA","Administración de Base de datos",NA,"Completa","Buscamos una persona proactiva, orientada al cliente, con capacidad de trabajar bajo presión y con ganas de aprender y crecer en una empresa Uruguaya Líder en Tecnología.Qué buscamos.  Será valorada la experiencia laboral previa brindando soporte Nivel 1 y Nivel .  Será excluyente contar con Bachillerato completo (idealmente Bachillerato en Informática) o Estudiantes de Ingeniería en Sistemas, Técnico en Sistemas Operativos y Redes, o similares.  Experiencia en el manejo de SO Linux.  Experiencia en base de datos (Mysql, MariaDb, Oracle e Informix).  Experiencia con webservices Jboss, Apache Tomcat (Nginx deseable.  No excluyente).  Experiencia y automatización de procesos a través de bash scripting and Shell programming.  Experiencia y conocimientos en soporte e instalación de software de tecnología Java EE con Linu.  Experiencia y conocimientos de Python deseable (No excluyente).  Experiencia en manejo de Sistema de Gestión de incidentes.  Disponibilidad y flexibilidad horariaLas tareas a realizar.  Instalación, configuración y soporte de sistemas operativos Linux.  Atender incidencias y dar Soporte Técnico y funcional a los clientes.  Resolver los errores del sistema reportados por los usuarios tanto internos como externos.  Reportar al área de desarrollo los errores detectados para evitarlos en futuros proyectos.  Documentar las soluciones implementadas.  Documentar las consultas frecuentes con sus respectivas respuestas.  Asistencia y soporte en forma remota, telefónica o in situ.  Ejecución de tareas de automatización.Qué proponemos.  El desafío de participar en proyectos (nacionales e internacionales) de alto impact.  Estabilidad y excelente ambiente labora.  Estacionamiento Vigilad.  Cancha de fútbol y zona deportiv.  Acuerdos con universidades para carreras de grado y posgradoAcerca de nosotros:GEOCOM es una empresa con más de 20 años en el mercado, dedicada a brindar servicios informáticos globales. Nos desarrollamos en diferentes sectores: Gobierno, Finanzas, Industria, Salud, Retail. A sus más de 300 colaboradores en Uruguay, se le suman sus oficinas en Argentina, Chile y Colombia.Estamos certificados en ISO y evaluado en CMMI nivel 3.POR FAVOR ADJUNTAR CV CON ASPIRACIONES SALARIALES.","Tecnologías de la Información / Administración de Base de datos
