"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"

"(Confidencial)","Auxiliar Administrativo",1,"Medio turno mañana","Nuestra búsqueda se orienta a estudiantes de ciencias económicas o analistas administrativos contables para incorporarse a nuestro departamento de Administración.Buscamos personas proactivas, responsables y comprometidas, con capacidad para trabajar en equipo. La persona tendrá entre sus tareas, registraciones contables, trámites ante distintos organismos (DGI, BPS), pagos, así como tareas administrativas varias, propias del departamento. Se trata de una propuesta de lunes a viernes part time, para formar parte de una empresa en pleno crecimiento, que ofrece posibilidades de desarrollo y un buen clima laboral.En un principio será hasta Diciembre y luego se evaluará la permanencia o no del cargo.","Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Administración Contable y Financiera
","




Conocimientos: 

Administración
Auxiliar Contable
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 23 Hasta 30 Años
Sexo: Masculino





","www.buscojobs.com.uy/administrativo-contable-ID-174071",2019-10-23,"Administrativo Contable",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Contaduría",1,"Completa","Empresa de más de 50 años en el mercado en el rubro de fabricación y venta de calzados selecciona Administrativo Contable. Requisitos: más de 3 años en puestos similares.                   Firmes conocimientos contables,                    Experiencia en registración contable,                   Liquidación de financieras.Aptitudes: Capacidad de toma de decisiones,                  Trabajo en equipo e iniciativa                   Analizar, organizar y presentar datos                  Compromiso, puntualidad y actitud pr. activa","Contabilidad – Auditoría – Finanzas / Contaduría
","




Conocimientos: 

Administración Contable y Financiera
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 28 Hasta 40 Años





","www.buscojobs.com.uy/administrativo-contable-ID-174308",2019-10-29,"Administrativo Contable",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Administración Contable y Financiera",1,"Completa","Nuestra búsqueda se orienta a un perfil.  Administrativo Contable Calificado con experiencia comprobable ( excluyente.  Analista o Tecnicatura  Adm.Contabl.  Conocimientos avanzados en Contabilida.  Dominio completo de Excel.  Perfil ejecutiv.  Habilidades para el trabajo en equip.  Conocimientos sólidos en conciliaciones TAREA.  Controles periódicos administrativo contable.  Gestión administrativa con contadores, abogados y escribanos asesores de la Empres.  Controles de emisiones de cheque.  Ingreso de documentación a los sistema.  Conciliacione.  Posibilidad de viajar al interior dentro de la jornada laboral","Administración – Secretariado / Administración Contable y Financiera
","




Conocimientos: 

Administración Contable y Financiera
Administración
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-contable-calificado-con-experiencia-ID-174017",2019-10-22,"Administrativo Contable Calificado - con experiencia",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Auxiliar Administrativo",NA,"Completa","Empresa ubicada en La Paz Canelones selecciona Administrativo Contable y Recursos Humanos.La búsqueda se orienta hacia una persona responsable, proactiva, metódica.Con experiencia en tareas administrativas contables, recursos humanos, selección de personal.Requisitos.  Formación en UTU ó Ciencias Económica.  Carné de salud vigent.  Referencias laborales comprobables","Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Administración Contable y Financiera
Recursos Humanos / Administración de Personal
Recursos Humanos / Selección de Personal
","




Conocimientos: 

Auxiliar Administrativo
Selección y contratación de personal
Auxiliar Contable
Recursos humanos
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-contable-y-recursos-humanos-ID-174563",2019-11-07,"Administrativo Contable y Recursos Humanos",2019-11-10 21:25:59,"21:25:59",NA,"la paz","canelones"

"Curbelo & Cianci Consultores","Auxiliar Administrativo",NA,"Completa","La PersonaOrientamos la búsqueda a persona con formación técnica y experiencia en tareas administrativas. Procuramos que sea responsable, metódica, detallista, analítica y organizada, capaz de manejar diversas tareas en simultáneo.Requerimos experiencia en gestión de cobranzas telefónicas, manejo de sistemas administrativos/de gestión (preferentemente SAP Business One) y buen manejo de Excel.Serán valorados estudios en materia notarial y/o legal.ResponsabilidadesTendrá como principales responsabilidades realizar tareas de soporte:• Carga de contratos de venta en el sistema• Gestión de clientes morosos a través de contacto por teléfono• Seguimiento de la cadena de documentación de ventas del negocio inmobiliario• Coordinación de escrituraciones, digitalización de documentación, archivo, entre otras tareas administrativas.La EmpresaSe ofrece incorporarse a empresa multinacional, que ofrece posibilidades de crecimiento y de aprendizaje, en estimulante ambiente laboral.","Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Facturación / Cobros / Pagos
Administración – Secretariado / Secretaría
","




Conocimientos: 

Auxiliar Administrativo
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-para-back-office-ID-174285",2019-10-28,"Administrativo para Back Office",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"MTA","Administración de Empresas",1,"Completa","MTA INGENIERIA,  SELECCIONA  AUXILIAR ADMINISTRATIVO PARA SECTOR RRHHFunciones: Colaborar en la Gestión del proceso del Sector de Recursos HumanosRequisitos: Experiencia previa en liquidación de sueldos (preferentemente en la industria de la construcción), manejo de softwares relativos a este tema, manejo de gestiones ante el BPS, nominaciones y diferentes tramites ante entes del gobierno relativos al área de Recursos Humanos.Excelente capacidad negociadora, buen nivel de comunicación y relacionamiento, manejo confiable, rápido y eficiente de la tarea administrativa asociada a la gestión. Disponibilidad horaria full time, proactividad, capacidad de trabajo bajo presión, análisis y optimización de resultados, buen manejo de herramientas informáticas.Se ofrece: Integrar una empresa consolidada y en constante crecimiento, buen ambiente laboral y condiciones económicas acordes a la responsabilidad del cargo.","Administración – Secretariado / Administración de Empresas
Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Liquidación de Sueldos
Recursos Humanos / Administración de Personal
","




Conocimientos: 

Administración de Empresas
Auxiliar Administrativo
Administración
Administración de Personal
Administración salarios y documentación legal
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 20 Hasta 35 Años
Sexo: Femenino





","www.buscojobs.com.uy/administrativo-para-recursos-humanos-ID-174290",2019-10-29,"Administrativo para Recursos Humanos",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Auxiliar Administrativo",NA,"Completa","Empresa de gran porte selecciona AUXILIAR ADMINISTRATIVO para el área de Recursos humanos.Tareas:Altas y bajas de BPSConfección y armado de legajosControl de horas del personalAtención al personalTareas afines.Requisitos del cargo. Secundaria completa. Experiencia laboral en tareas similares a las anteriormente mencionadas. Buen manejo de herramientas informáticas.Condiciones de trabajoDías: De lunes a viernes.Horario: de 8:45 a 18 horas (1 hora de descanso)Sueldo: acorde a las tareasZona: La blanqueadaEl siguiente aviso alcanza a personas comprendidas dentro de la Ley 19.691.","Administración – Secretariado / Auxiliar Administrativo
","




Conocimientos: 

Recursos humanos
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/administrativo-recursos-huamnos-ID-173795",2019-10-11,"Administrativo- Recursos Huamnos",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Auren","Educación Secundaria",1,"Completa","Auren Capital Humano selecciona para reconocida institución educativa, especializada en el Bachillerato Internacional (IB) ADSCRIPTOS. Orientamos nuestra búsqueda a personas altamente comprometidas con la educación y preparadas para enfrentar el desafío de incorporarse a una institución bilingüe que ha incursionado hace varios años en el Bachillerato Internacional (IB). Se requiere:• Egresados de los institutos dependientes del Consejo de Formación en Educación y/o egresados en Psicología o Psicopedagogía.   • Contar con al menos 4 años de experiencia como Adscrito en liceos públicos y/o habilitados por el Ministerio de Educación y Cultura. • Será altamente valorado contar con un buen dominio de inglés. El adscripto además de realizar diversas tareas administrativas, se responsabiliza de acompañar y brindar una orientación a los alumnos y padres de la institución, así como también, es un interlocutor fundamental con los docentes y autoridades. OFRECEMOS la oportunidad de ingresar en una organización reconocida en el mercado por su trayectoria, solidez y buen clima laboral con posibilidades de crecimiento y desarrollo profesional.  Plazo de postulación: hasta 15/11.  ","Educación – Docencia / Educación Secundaria
Educación – Docencia / Psicopedagogía
","




Conocimientos: 

Psicología
Psicopedagogía
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 25 Hasta 55 Años





","www.buscojobs.com.uy/adscriptos-ID-174079",2019-10-23,"ADSCRIPTOS",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Deloitte","Administración de Empresas",NA,"Completa","Become DeloitteDeloitte is the firm for you to grow, learn, create and lead. Join us, and learn the way we innovate in technology. Deloitte promotes equal opportunities for all its members; our culture values the strengthening of our competencies based on diversity. Deloitte considers Law N° 19.961, decree 73/019 in its selection processes.Workday is a cuttin. edge, cloud platform that enables organizations to plan, recruit and nurture talent.From Uruguay, we work globally with large companies implementing Workday, creating something new and making an impact. If you are an ADVANCED STUDENT IT ENGINEERING, ACCOUNTANCY, BUSINESS ADMINISTRATION, HUMAN RESOURCES OR COMMUNICATIONS (or similar), and you have excellent teamwork and communication skills, fluency in English and availability to travel, we offer you to be part of our Workday implementation team in Uruguay and get to know how leading organizations work around the world.Please send your resume.","Administración – Secretariado / Administración de Empresas
Administración – Secretariado / Administración Contable y Financiera
Contabilidad – Auditoría – Finanzas / Contaduría
Arte – Cultura – Comunicación / Comunicación Institucional
Tecnologías de la Información / Consultoría
","




Conocimientos: 

Administración Contable y Financiera
Administración de Empresas
Ciencias de la Comunicación
Administración
Ingeniería de Sistemas/Computación/Software
Recursos humanos
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 20 Hasta 24 Años





","www.buscojobs.com.uy/advanced-students-accountant-business-administration-human-resources-ID-174393",2019-10-31,"Advanced students: accountantbusiness administrationhuman resources",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Dogrin Company","Call Center",30,"Completa","Ingreso Inmediato!!!Estamos a procura de executivo de contas para empresa multinacional recentemente instalada no Uruguai. Indispensável:.  experiencia em vendas, mínimo seis meses..  disponibilidade horaria total.  Enfoque nas vendas.  Capacidade de trabalhar baixo pressão. Salario+comissões+bônus+benefícios+","Teletrabajo – Call Center / Call Center
